   GoodVibes v3.0.1 2023/07/27 10:10:56
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_exo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_exo_1101_reactant_2,0.082491,0.135914,0.225631,0.037403,0.037410,0.188228,0.188222,
o  ts_exo_1102_reactant_1,-0.025509,0.103787,0.085561,0.037759,0.037590,0.047802,0.047972,
o  ts_exo_1102_reactant_2,0.080419,0.135949,0.223609,0.037435,0.037441,0.186174,0.186168,
o  ts_exo_1103_reactant_1,0.094070,0.070654,0.170883,0.035333,0.035318,0.135551,0.135566,
o  ts_exo_1103_reactant_2,0.082428,0.135919,0.225563,0.037382,0.037388,0.188182,0.188175,
o  ts_exo_1104_reactant_1,0.033049,0.061549,0.100274,0.034470,0.034473,0.065804,0.065800,
o  ts_exo_1104_reactant_2,0.081477,0.135940,0.224641,0.037400,0.037407,0.187241,0.187235,
o  ts_exo_1105_reactant_1,0.053015,0.060921,0.119831,0.035851,0.035849,0.083980,0.083982,
o  ts_exo_1105_reactant_2,0.082584,0.135915,0.225718,0.037386,0.037393,0.188331,0.188325,
o  ts_exo_1106_reactant_1,-0.038857,0.063188,0.029720,0.033241,0.033245,-0.003521,-0.003526,
o  ts_exo_1106_reactant_2,0.080164,0.135967,0.223360,0.037413,0.037419,0.185948,0.185942,
o  ts_exo_1107_reactant_1,0.088119,0.111188,0.205725,0.035432,0.035200,0.170293,0.170525,
o  ts_exo_1107_reactant_2,0.036043,0.079020,0.120128,0.030245,0.030237,0.089883,0.089891,
o  ts_exo_1108_reactant_1,0.042139,0.116271,0.165785,0.038061,0.037805,0.127723,0.127980,
o  ts_exo_1108_reactant_2,0.033085,0.079097,0.117245,0.030243,0.030233,0.087002,0.087012,
o  ts_exo_1109_reactant_1,0.152411,0.083229,0.241904,0.035472,0.035461,0.206431,0.206442,
o  ts_exo_1109_reactant_2,0.036186,0.079021,0.120264,0.030227,0.030220,0.090038,0.090045,
o  ts_exo_1110_reactant_1,0.089159,0.074273,0.169183,0.034562,0.034566,0.134621,0.134617,
o  ts_exo_1110_reactant_2,0.035114,0.079049,0.119224,0.030238,0.030230,0.088986,0.088994,
o  ts_exo_1111_reactant_1,0.107504,0.073632,0.187113,0.035938,0.035939,0.151175,0.151174,
o  ts_exo_1111_reactant_2,0.036152,0.079023,0.120234,0.030232,0.030225,0.090002,0.090009,
o  ts_exo_1112_reactant_1,0.031102,0.075804,0.112368,0.033356,0.033360,0.079012,0.079008,
o  ts_exo_1112_reactant_2,0.033876,0.079079,0.118019,0.030243,0.030234,0.087776,0.087785,
o  ts_exo_1113_reactant_1,0.086121,0.111230,0.203763,0.035413,0.035192,0.168350,0.168571,
o  ts_exo_1113_reactant_2,-0.011728,0.084503,0.078662,0.033043,0.033025,0.045619,0.045637,
