   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1047_reactant_2,-117.894231,0.077217,-117.811871,0.030299,0.030296,-117.842170,-117.842167,
o  ts_endo_1048_reactant_1,-308.612249,0.122848,-308.481772,0.038177,0.037925,-308.519949,-308.519697,
o  ts_endo_1048_reactant_2,-117.893454,0.077203,-117.811119,0.030266,0.030265,-117.841385,-117.841384,
o  ts_endo_1049_reactant_1,-286.320703,0.089558,-286.224293,0.036704,0.036545,-286.260997,-286.260838,
o  ts_endo_1049_reactant_2,-117.894197,0.077228,-117.811823,0.030304,0.030301,-117.842126,-117.842124,
o  ts_endo_1050_reactant_1,-653.687798,0.081582,-653.599979,0.035414,0.035410,-653.635394,-653.635390,
o  ts_endo_1050_reactant_2,-117.895516,0.077255,-117.813114,0.030308,0.030305,-117.843422,-117.843419,
o  ts_endo_1051_reactant_1,-2767.691767,0.081049,-2767.604255,0.036862,0.036829,-2767.641117,-2767.641084,
o  ts_endo_1051_reactant_2,-117.895487,0.077255,-117.813083,0.030312,0.030308,-117.843395,-117.843392,
o  ts_endo_1052_reactant_1,-293.329708,0.082917,-293.240909,0.033984,0.033989,-293.274893,-293.274898,
o  ts_endo_1052_reactant_2,-117.895999,0.077263,-117.813587,0.030317,0.030313,-117.843904,-117.843900,
o  ts_endo_1053_reactant_1,-233.399064,0.117625,-233.274610,0.035933,0.035850,-233.310543,-233.310460,
o  ts_endo_1053_reactant_2,-193.101742,0.081900,-193.013842,0.033152,0.033134,-193.046994,-193.046977,
o  ts_endo_1054_reactant_1,-308.614984,0.122933,-308.484423,0.038162,0.037925,-308.522586,-308.522348,
o  ts_endo_1054_reactant_2,-193.100588,0.081869,-193.012732,0.033113,0.033100,-193.045845,-193.045832,
o  ts_endo_1055_reactant_1,-286.321949,0.089587,-286.225507,0.036707,0.036550,-286.262215,-286.262057,
o  ts_endo_1055_reactant_2,-193.101897,0.081893,-193.013998,0.033161,0.033146,-193.047159,-193.047144,
