   GoodVibes v3.0.1 2023/07/27 10:12:58
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_non_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_752_reactant_1,0.145622,0.084895,0.237344,0.037275,0.037213,0.200069,0.200131,
o  ts_752_reactant_2,-0.018808,0.085041,0.072006,0.032639,0.032625,0.039367,0.039381,
o  ts_753_reactant_1,0.140352,0.085051,0.232215,0.037268,0.037201,0.194947,0.195014,
o  ts_753_reactant_2,0.037376,0.068698,0.110856,0.029402,0.029404,0.081454,0.081453,
o  ts_754_reactant_1,0.143936,0.085347,0.236672,0.038430,0.038211,0.198242,0.198462,
o  ts_754_reactant_2,0.036616,0.041954,0.082977,0.029856,0.029857,0.053121,0.053120,
o  ts_755_reactant_1,0.143829,0.085359,0.236589,0.038516,0.038237,0.198074,0.198353,
o  ts_755_reactant_2,0.087086,0.135934,0.230178,0.037271,0.037276,0.192907,0.192902,
o  ts_756_reactant_1,0.262024,0.052100,0.320616,0.036553,0.036489,0.284063,0.284128,
o  ts_756_reactant_2,0.035200,0.079146,0.119315,0.030008,0.030009,0.089307,0.089305,
o  ts_757_reactant_1,0.257417,0.052246,0.316119,0.036448,0.036407,0.279671,0.279711,
o  ts_757_reactant_2,-0.020273,0.085208,0.070599,0.032481,0.032483,0.038118,0.038116,
o  ts_758_reactant_1,0.243655,0.052485,0.302536,0.036264,0.036254,0.266272,0.266281,
o  ts_758_reactant_2,0.036539,0.068474,0.110000,0.029804,0.029808,0.080195,0.080192,
o  ts_759_reactant_1,0.262400,0.052064,0.320963,0.036572,0.036504,0.284390,0.284459,
o  ts_759_reactant_2,0.035384,0.042018,0.081799,0.029833,0.029834,0.051967,0.051965,
o  ts_760_reactant_1,0.260368,0.052153,0.319000,0.036512,0.036458,0.282488,0.282542,
o  ts_760_reactant_2,0.085510,0.135949,0.228616,0.037275,0.037280,0.191341,0.191336,
o  ts_761_reactant_1,0.188738,0.079807,0.275276,0.037858,0.036754,0.237418,0.238522,
o  ts_761_reactant_2,0.037159,0.079067,0.121222,0.030070,0.030071,0.091152,0.091151,
o  ts_762_reactant_1,0.186781,0.079927,0.273389,0.036994,0.036353,0.236395,0.237037,
o  ts_762_reactant_2,-0.015254,0.084928,0.075442,0.032620,0.032610,0.042821,0.042832,
o  ts_763_reactant_1,0.182584,0.080080,0.269308,0.036690,0.036235,0.232618,0.233074,
o  ts_763_reactant_2,0.041513,0.068495,0.114833,0.029482,0.029484,0.085352,0.085350,
o  ts_764_reactant_1,0.188606,0.079832,0.275122,0.037056,0.036371,0.238066,0.238751,
o  ts_764_reactant_2,0.037831,0.041904,0.084153,0.029875,0.029876,0.054278,0.054277,
o  ts_765_reactant_1,0.189285,0.079810,0.275801,0.037311,0.036489,0.238491,0.239312,
o  ts_765_reactant_2,0.088142,0.135865,0.231173,0.037280,0.037286,0.193893,0.193887,
o  ts_766_reactant_1,0.146985,0.085288,0.239668,0.038443,0.038203,0.201225,0.201465,
o  ts_766_reactant_2,0.036966,0.079064,0.121026,0.030068,0.030069,0.090957,0.090957,
o  ts_767_reactant_1,0.150072,0.084717,0.241640,0.037284,0.037230,0.204356,0.204410,
o  ts_767_reactant_2,-0.020002,0.085176,0.070821,0.032442,0.032445,0.038379,0.038376,
o  ts_768_reactant_1,0.142199,0.084925,0.233952,0.037236,0.037185,0.196716,0.196767,
o  ts_768_reactant_2,0.037793,0.068490,0.111180,0.029610,0.029613,0.081570,0.081567,
o  ts_769_reactant_1,0.146883,0.085264,0.239535,0.038406,0.038190,0.201129,0.201345,
o  ts_769_reactant_2,0.037688,0.041900,0.084007,0.029876,0.029877,0.054130,0.054129,
o  ts_770_reactant_1,0.150970,0.084676,0.242503,0.037303,0.037247,0.205200,0.205256,
o  ts_770_reactant_2,0.084867,0.135934,0.227967,0.037287,0.037293,0.190680,0.190674,
o  ts_771_reactant_1,0.264254,0.052000,0.322781,0.036649,0.036560,0.286133,0.286221,
o  ts_771_reactant_2,0.036202,0.079094,0.120281,0.030048,0.030049,0.090233,0.090232,
o  ts_772_reactant_1,0.264164,0.051984,0.322688,0.036677,0.036585,0.286011,0.286103,
o  ts_772_reactant_2,-0.017151,0.085102,0.073588,0.032419,0.032422,0.041169,0.041165,
o  ts_773_reactant_1,0.254371,0.052212,0.313110,0.036641,0.036560,0.276469,0.276549,
o  ts_773_reactant_2,0.040719,0.068388,0.114021,0.029649,0.029652,0.084372,0.084369,
o  ts_774_reactant_1,0.264506,0.051961,0.323000,0.036660,0.036570,0.286340,0.286430,
o  ts_774_reactant_2,0.037041,0.041930,0.083382,0.029863,0.029864,0.053518,0.053517,
o  ts_775_reactant_1,0.264978,0.051959,0.323471,0.036662,0.036573,0.286809,0.286898,
o  ts_775_reactant_2,0.087236,0.135893,0.230285,0.037260,0.037266,0.193025,0.193018,
o  ts_776_reactant_1,0.203225,0.051857,0.260022,0.032185,0.032187,0.227837,0.227836,
o  ts_776_reactant_2,0.114701,0.025299,0.144000,0.024829,0.024829,0.119171,0.119171,
o  ts_777_reactant_1,0.201502,0.051921,0.258357,0.032177,0.032179,0.226180,0.226178,
o  ts_777_reactant_2,0.100021,0.055984,0.160569,0.028697,0.028699,0.131872,0.131870,
o  ts_778_reactant_1,0.196374,0.052077,0.253374,0.032161,0.032163,0.221213,0.221211,
o  ts_778_reactant_2,0.068282,0.061356,0.135086,0.031862,0.031856,0.103224,0.103230,
o  ts_779_reactant_1,0.182903,0.052155,0.239992,0.032206,0.032208,0.207786,0.207784,
o  ts_779_reactant_2,0.106004,0.044065,0.155069,0.029144,0.029145,0.125925,0.125924,
o  ts_781_reactant_1,0.199991,0.051949,0.256870,0.032172,0.032174,0.224698,0.224696,
o  ts_781_reactant_2,0.151713,0.112826,0.271341,0.036610,0.036616,0.234731,0.234725,
o  ts_782_reactant_1,0.190542,0.079736,0.277003,0.037827,0.036731,0.239175,0.240271,
o  ts_782_reactant_2,0.114733,0.025303,0.144034,0.024829,0.024829,0.119206,0.119206,
o  ts_783_reactant_1,0.148675,0.085179,0.241274,0.038578,0.038258,0.202696,0.203016,
o  ts_783_reactant_2,0.114124,0.025317,0.143435,0.024811,0.024811,0.118624,0.118624,
o  ts_784_reactant_1,0.266418,0.051944,0.324871,0.036587,0.036518,0.288284,0.288353,
o  ts_784_reactant_2,0.113913,0.025335,0.143238,0.024805,0.024806,0.118432,0.118432,
o  ts_785_reactant_1,0.186512,0.079936,0.273108,0.037077,0.036351,0.236030,0.236757,
o  ts_785_reactant_2,0.101269,0.055964,0.161802,0.028702,0.028704,0.133099,0.133098,
o  ts_786_reactant_1,0.183450,0.079962,0.270070,0.037034,0.036337,0.233036,0.233733,
o  ts_786_reactant_2,0.071732,0.061251,0.138482,0.032090,0.032064,0.106393,0.106419,
o  ts_787_reactant_1,0.170729,0.080127,0.256590,0.034389,0.034394,0.222201,0.222196,
o  ts_787_reactant_2,0.106035,0.044001,0.155078,0.029265,0.029260,0.125813,0.125818,
o  ts_788_reactant_1,0.183947,0.080022,0.270589,0.036713,0.036200,0.233875,0.234389,
o  ts_788_reactant_2,0.111067,0.018756,0.134071,0.028678,0.028679,0.105393,0.105393,
o  ts_789_reactant_1,0.184439,0.080035,0.271063,0.036507,0.036125,0.234557,0.234939,
o  ts_789_reactant_2,0.152520,0.112804,0.272135,0.036631,0.036637,0.235504,0.235498,
o  ts_790_reactant_1,0.144396,0.085380,0.237144,0.038401,0.038164,0.198744,0.198980,
o  ts_790_reactant_2,0.099603,0.055990,0.160152,0.028681,0.028682,0.131472,0.131470,
o  ts_791_reactant_1,0.140177,0.085459,0.233045,0.038640,0.038263,0.194405,0.194782,
o  ts_791_reactant_2,0.067723,0.061366,0.134531,0.031836,0.031832,0.102696,0.102699,
o  ts_792_reactant_1,0.135697,0.085124,0.227604,0.037198,0.037137,0.190406,0.190467,
o  ts_792_reactant_2,0.104127,0.044441,0.153322,0.028576,0.028578,0.124747,0.124745,
o  ts_793_reactant_1,0.140158,0.085523,0.233025,0.038270,0.038124,0.194755,0.194901,
o  ts_793_reactant_2,0.111242,0.018765,0.134255,0.028691,0.028691,0.105564,0.105564,
o  ts_794_reactant_1,0.140892,0.085533,0.233750,0.038214,0.038077,0.195536,0.195673,
o  ts_794_reactant_2,0.153368,0.112807,0.272991,0.036638,0.036644,0.236353,0.236347,
o  ts_795_reactant_1,0.262340,0.052102,0.320918,0.036499,0.036447,0.284419,0.284471,
o  ts_795_reactant_2,0.098826,0.056002,0.159374,0.028651,0.028652,0.130724,0.130722,
o  ts_796_reactant_1,0.250235,0.052254,0.308891,0.036260,0.036254,0.272630,0.272637,
o  ts_796_reactant_2,0.061563,0.061478,0.128401,0.031656,0.031658,0.096746,0.096743,
o  ts_797_reactant_1,0.241974,0.052542,0.300896,0.036224,0.036218,0.264672,0.264678,
o  ts_797_reactant_2,0.103543,0.043835,0.152646,0.030352,0.029798,0.122295,0.122848,
o  ts_800_reactant_1,0.190484,0.079796,0.276961,0.037049,0.036365,0.239913,0.240597,
o  ts_800_reactant_2,0.101519,0.055960,0.162055,0.028731,0.028733,0.133324,0.133322,
o  ts_801_reactant_1,0.185460,0.079915,0.272029,0.036930,0.036295,0.235098,0.235733,
o  ts_801_reactant_2,0.071377,0.061252,0.138121,0.032074,0.032051,0.106047,0.106071,
o  ts_802_reactant_1,0.176411,0.080231,0.263204,0.036198,0.036084,0.227006,0.227119,
o  ts_802_reactant_2,0.107639,0.044007,0.156624,0.029078,0.029080,0.127547,0.127544,
o  ts_803_reactant_1,0.187782,0.079885,0.274311,0.036749,0.036238,0.237562,0.238073,
o  ts_803_reactant_2,0.112196,0.018742,0.135189,0.028747,0.028748,0.106442,0.106441,
o  ts_804_reactant_1,0.189899,0.079829,0.276383,0.036795,0.036259,0.239588,0.240124,
o  ts_804_reactant_2,0.153848,0.112798,0.273447,0.036606,0.036613,0.236841,0.236835,
o  ts_805_reactant_1,0.153199,0.084608,0.244664,0.037299,0.037244,0.207365,0.207420,
o  ts_805_reactant_2,0.098498,0.056066,0.159117,0.028685,0.028687,0.130432,0.130430,
o  ts_806_reactant_1,0.143217,0.085369,0.235949,0.038327,0.038148,0.197621,0.197801,
o  ts_806_reactant_2,0.070801,0.061282,0.137564,0.032053,0.032031,0.105511,0.105533,
o  ts_807_reactant_1,0.138068,0.084990,0.229851,0.037151,0.037106,0.192700,0.192745,
o  ts_807_reactant_2,0.104630,0.043799,0.153679,0.030234,0.029750,0.123444,0.123928,
o  ts_808_reactant_1,0.145745,0.085294,0.238416,0.038364,0.038170,0.200053,0.200246,
o  ts_808_reactant_2,0.111901,0.018748,0.134895,0.028737,0.028738,0.106158,0.106157,
o  ts_809_reactant_1,0.152476,0.084615,0.243940,0.037268,0.037219,0.206672,0.206721,
o  ts_809_reactant_2,0.150620,0.112904,0.270308,0.036578,0.036585,0.233730,0.233723,
o  ts_810_reactant_1,0.266624,0.051922,0.325073,0.036640,0.036557,0.288432,0.288516,
o  ts_810_reactant_2,0.101125,0.055990,0.161688,0.028731,0.028732,0.132958,0.132956,
o  ts_811_reactant_1,0.262047,0.052044,0.320615,0.036642,0.036556,0.283974,0.284060,
o  ts_811_reactant_2,0.070151,0.061349,0.136940,0.031849,0.031845,0.105091,0.105096,
o  ts_812_reactant_1,0.250578,0.052285,0.309360,0.036557,0.036501,0.272803,0.272859,
o  ts_812_reactant_2,0.106916,0.044080,0.155950,0.029014,0.029017,0.126936,0.126933,
o  ts_813_reactant_1,0.264210,0.051969,0.322702,0.036633,0.036550,0.286069,0.286151,
o  ts_813_reactant_2,0.111908,0.018774,0.134925,0.028743,0.028744,0.106182,0.106181,
o  ts_814_reactant_1,0.266340,0.051904,0.324776,0.036644,0.036563,0.288132,0.288213,
o  ts_814_reactant_2,0.153666,0.112823,0.273283,0.036590,0.036597,0.236693,0.236686,
o  ts_815_reactant_1,0.200355,0.051904,0.257192,0.032178,0.032180,0.225014,0.225012,
o  ts_815_reactant_2,-0.002229,0.061924,0.064840,0.031282,0.031286,0.033558,0.033554,
o  ts_816_reactant_1,0.200478,0.051902,0.257312,0.032175,0.032177,0.225137,0.225135,
o  ts_816_reactant_2,-0.011346,0.090464,0.085404,0.034470,0.034457,0.050934,0.050947,
o  ts_817_reactant_1,0.200257,0.051901,0.257091,0.032177,0.032179,0.224914,0.224912,
o  ts_817_reactant_2,-0.086127,0.096124,0.017261,0.037244,0.037153,-0.019983,-0.019892,
o  ts_818_reactant_1,0.200170,0.051912,0.257014,0.032175,0.032177,0.224839,0.224837,
o  ts_818_reactant_2,-0.013880,0.080015,0.072181,0.033780,0.033787,0.038401,0.038394,
o  ts_819_reactant_1,0.200691,0.051880,0.257506,0.032179,0.032181,0.225326,0.225325,
o  ts_819_reactant_2,-0.013597,0.053401,0.045511,0.034096,0.034102,0.011416,0.011409,
o  ts_820_reactant_1,0.200329,0.051921,0.257185,0.032180,0.032182,0.225005,0.225003,
o  ts_820_reactant_2,0.042253,0.146559,0.197806,0.042231,0.041758,0.155575,0.156048,
o  ts_821_reactant_1,0.188973,0.079791,0.275446,0.037099,0.036383,0.238347,0.239063,
o  ts_821_reactant_2,-0.001629,0.061900,0.065419,0.031289,0.031292,0.034131,0.034127,
o  ts_822_reactant_1,0.150863,0.084647,0.242367,0.037306,0.037249,0.205061,0.205117,
o  ts_822_reactant_2,-0.004054,0.061935,0.063069,0.031508,0.031512,0.031561,0.031557,
o  ts_823_reactant_1,0.264640,0.051942,0.323099,0.036610,0.036537,0.286490,0.286563,
o  ts_823_reactant_2,-0.002438,0.061906,0.064616,0.031289,0.031293,0.033327,0.033323,
o  ts_824_reactant_1,0.187586,0.079893,0.274086,0.036504,0.036152,0.237581,0.237933,
o  ts_824_reactant_2,-0.009609,0.090266,0.086254,0.033132,0.033138,0.053122,0.053117,
o  ts_825_reactant_1,0.187178,0.079910,0.273673,0.036363,0.036111,0.237309,0.237562,
o  ts_825_reactant_2,-0.085173,0.096164,0.018239,0.037213,0.037120,-0.018974,-0.018881,
o  ts_826_reactant_1,0.187415,0.079900,0.273910,0.036439,0.036129,0.237472,0.237781,
o  ts_826_reactant_2,-0.012889,0.080014,0.073168,0.033769,0.033775,0.039400,0.039393,
o  ts_827_reactant_1,0.187250,0.079900,0.273733,0.036356,0.036109,0.237377,0.237624,
o  ts_827_reactant_2,-0.012812,0.053424,0.046307,0.034070,0.034077,0.012236,0.012230,
o  ts_828_reactant_1,0.187574,0.079931,0.274096,0.036407,0.036124,0.237689,0.237972,
o  ts_828_reactant_2,0.043450,0.146578,0.199001,0.042153,0.041721,0.156848,0.157280,
o  ts_829_reactant_1,0.149953,0.084702,0.241496,0.037270,0.037216,0.204226,0.204280,
o  ts_829_reactant_2,-0.014809,0.090446,0.081988,0.034682,0.034619,0.047307,0.047369,
o  ts_830_reactant_1,0.143576,0.085355,0.236311,0.038336,0.038198,0.197974,0.198113,
o  ts_830_reactant_2,-0.085175,0.096145,0.018237,0.037261,0.037164,-0.019024,-0.018927,
o  ts_831_reactant_1,0.144338,0.085324,0.237051,0.038359,0.038221,0.198692,0.198830,
o  ts_831_reactant_2,-0.012351,0.079989,0.073692,0.033794,0.033801,0.039898,0.039891,
o  ts_832_reactant_1,0.143310,0.085334,0.236006,0.038271,0.038152,0.197735,0.197854,
o  ts_832_reactant_2,-0.012818,0.053425,0.046305,0.034074,0.034080,0.012231,0.012224,
o  ts_833_reactant_1,0.143591,0.085423,0.236341,0.038197,0.038062,0.198144,0.198279,
o  ts_833_reactant_2,0.044176,0.146574,0.199723,0.042132,0.041723,0.157592,0.158000,
o  ts_834_reactant_1,0.263471,0.052015,0.321995,0.036589,0.036519,0.285405,0.285475,
o  ts_834_reactant_2,-0.010032,0.090197,0.085775,0.033158,0.033163,0.052617,0.052612,
o  ts_835_reactant_1,0.263427,0.051997,0.321935,0.036599,0.036526,0.285336,0.285409,
o  ts_835_reactant_2,-0.086492,0.096177,0.016916,0.037074,0.036999,-0.020159,-0.020083,
o  ts_836_reactant_1,0.263234,0.052017,0.321759,0.036587,0.036518,0.285172,0.285241,
o  ts_836_reactant_2,-0.013439,0.079962,0.072587,0.033813,0.033820,0.038774,0.038767,
o  ts_837_reactant_1,0.263873,0.051981,0.322364,0.036591,0.036521,0.285772,0.285842,
o  ts_837_reactant_2,-0.013180,0.053421,0.045934,0.034071,0.034078,0.011863,0.011857,
o  ts_838_reactant_1,0.263861,0.052008,0.322377,0.036590,0.036519,0.285788,0.285858,
o  ts_838_reactant_2,0.042855,0.146633,0.198436,0.042080,0.041671,0.156356,0.156765,
o  ts_839_reactant_1,0.189095,0.079782,0.275565,0.037205,0.036428,0.238360,0.239137,
o  ts_839_reactant_2,-0.010712,0.090446,0.086020,0.034466,0.034453,0.051554,0.051567,
o  ts_840_reactant_1,0.188868,0.079796,0.275338,0.037021,0.036347,0.238317,0.238991,
o  ts_840_reactant_2,-0.085458,0.096099,0.017908,0.037250,0.037158,-0.019342,-0.019250,
o  ts_841_reactant_1,0.188676,0.079797,0.275159,0.037173,0.036413,0.237986,0.238746,
o  ts_841_reactant_2,-0.013331,0.079995,0.072711,0.033780,0.033786,0.038931,0.038925,
o  ts_842_reactant_1,0.189472,0.079787,0.275919,0.036849,0.036279,0.239070,0.239640,
o  ts_842_reactant_2,-0.012874,0.053373,0.046208,0.034098,0.034104,0.012110,0.012104,
o  ts_843_reactant_1,0.189018,0.079803,0.275507,0.037103,0.036388,0.238404,0.239119,
o  ts_843_reactant_2,0.042940,0.146531,0.198468,0.042233,0.041762,0.156235,0.156706,
o  ts_844_reactant_1,0.151112,0.084632,0.242591,0.037276,0.037225,0.205314,0.205365,
o  ts_844_reactant_2,-0.013571,0.090501,0.083215,0.034464,0.034452,0.048751,0.048763,
o  ts_845_reactant_1,0.147041,0.085238,0.239655,0.038370,0.038162,0.201285,0.201493,
o  ts_845_reactant_2,-0.085704,0.096090,0.017654,0.037251,0.037160,-0.019597,-0.019505,
o  ts_846_reactant_1,0.150744,0.084644,0.242233,0.037274,0.037223,0.204959,0.205010,
o  ts_846_reactant_2,-0.016211,0.080048,0.069890,0.033794,0.033801,0.036096,0.036090,
o  ts_847_reactant_1,0.147857,0.085184,0.240432,0.038426,0.038189,0.202006,0.202243,
o  ts_847_reactant_2,-0.013150,0.053362,0.045923,0.034104,0.034111,0.011819,0.011813,
o  ts_848_reactant_1,0.151150,0.084642,0.242648,0.037301,0.037245,0.205346,0.205403,
o  ts_848_reactant_2,0.040087,0.146590,0.195674,0.042232,0.041764,0.153441,0.153910,
o  ts_849_reactant_1,0.264812,0.051938,0.323265,0.036602,0.036531,0.286663,0.286734,
o  ts_849_reactant_2,-0.011477,0.090466,0.085261,0.034426,0.034418,0.050834,0.050843,
o  ts_850_reactant_1,0.264606,0.051936,0.323060,0.036609,0.036537,0.286451,0.286524,
o  ts_850_reactant_2,-0.086242,0.096123,0.017133,0.037205,0.037123,-0.020072,-0.019990,
o  ts_851_reactant_1,0.264392,0.051954,0.322859,0.036598,0.036528,0.286261,0.286331,
o  ts_851_reactant_2,-0.014244,0.079995,0.071806,0.033796,0.033803,0.038010,0.038003,
o  ts_852_reactant_1,0.265288,0.051907,0.323718,0.036623,0.036548,0.287095,0.287171,
o  ts_852_reactant_2,-0.013586,0.053404,0.045514,0.034075,0.034081,0.011439,0.011433,
o  ts_853_reactant_1,0.264674,0.051952,0.323150,0.036630,0.036551,0.286520,0.286599,
o  ts_853_reactant_2,0.042039,0.146563,0.197586,0.042203,0.041737,0.155382,0.155849,
o  ts_854_reactant_1,0.195506,0.051971,0.252398,0.032162,0.032164,0.220236,0.220234,
o  ts_854_reactant_2,-0.095841,0.057800,-0.032046,0.035059,0.035044,-0.067106,-0.067091,
o  ts_855_reactant_1,0.183268,0.079994,0.269790,0.036115,0.036000,0.233675,0.233789,
o  ts_855_reactant_2,-0.095523,0.057809,-0.031727,0.035041,0.035028,-0.066768,-0.066754,
o  ts_856_reactant_1,0.139780,0.085373,0.232490,0.038184,0.038093,0.194306,0.194397,
o  ts_856_reactant_2,-0.095332,0.057826,-0.031525,0.035028,0.035015,-0.066552,-0.066539,
   ********************************************************************************************************************************
