   GoodVibes v3.0.1 2023/07/27 21:09:06
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_exo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_exo_1089_reactant_2,-133.927198,0.065858,-133.856833,0.029040,0.029041,-133.885873,-133.885874,
o  ts_exo_1090_reactant_1,-344.529799,0.099803,-344.422596,0.038232,0.037630,-344.460828,-344.460227,
o  ts_exo_1090_reactant_2,-133.927990,0.065981,-133.856684,0.031154,0.030704,-133.887838,-133.887389,
o  ts_exo_1091_reactant_1,-322.229829,0.066520,-322.156805,0.036089,0.035953,-322.192894,-322.192758,
o  ts_exo_1091_reactant_2,-133.932296,0.066263,-133.860957,0.029944,0.029947,-133.890901,-133.890905,
o  ts_exo_1092_reactant_1,-689.600370,0.058573,-689.535919,0.034812,0.034805,-689.570731,-689.570725,
o  ts_exo_1092_reactant_2,-133.935053,0.066390,-133.863612,0.029874,0.029877,-133.893485,-133.893488,
o  ts_exo_1093_reactant_1,-2803.603781,0.058006,-2803.539656,0.036308,0.036256,-2803.575964,-2803.575912,
o  ts_exo_1093_reactant_2,-133.934986,0.066389,-133.863546,0.029874,0.029877,-133.893419,-133.893422,
o  ts_exo_1094_reactant_1,-329.245558,0.059978,-329.180075,0.033332,0.033336,-329.213407,-329.213411,
o  ts_exo_1094_reactant_2,-133.936637,0.066391,-133.865178,0.029874,0.029877,-133.895053,-133.895056,
o  ts_exo_1095_reactant_1,-269.322287,0.095022,-269.220775,0.035449,0.035302,-269.256223,-269.256077,
o  ts_exo_1095_reactant_2,-538.179500,0.040764,-538.134181,0.030087,0.030089,-538.164268,-538.164269,
o  ts_exo_1096_reactant_1,-344.532117,0.099815,-344.424815,0.038155,0.037856,-344.462970,-344.462671,
o  ts_exo_1096_reactant_2,-538.179890,0.040782,-538.134551,0.030091,0.030092,-538.164642,-538.164643,
o  ts_exo_1097_reactant_1,-322.234574,0.066688,-322.161390,0.036075,0.035943,-322.197466,-322.197333,
o  ts_exo_1097_reactant_2,-538.179806,0.040781,-538.134474,0.030080,0.030081,-538.164554,-538.164555,
o  ts_exo_1098_reactant_1,-689.605224,0.058775,-689.540587,0.034787,0.034780,-689.575374,-689.575367,
o  ts_exo_1098_reactant_2,-538.181601,0.040844,-538.136209,0.030074,0.030075,-538.166283,-538.166284,
o  ts_exo_1099_reactant_1,-2803.608598,0.058204,-2803.544294,0.036270,0.036221,-2803.580563,-2803.580515,
o  ts_exo_1099_reactant_2,-538.181505,0.040841,-538.136115,0.030074,0.030076,-538.166189,-538.166191,
o  ts_exo_1100_reactant_1,-329.250569,0.060247,-329.184826,0.033321,0.033325,-329.218147,-329.218151,
o  ts_exo_1100_reactant_2,-538.182550,0.040882,-538.137125,0.030063,0.030065,-538.167188,-538.167189,
o  ts_exo_1101_reactant_1,-269.320807,0.094978,-269.219356,0.035351,0.035259,-269.254707,-269.254615,
o  ts_exo_1101_reactant_2,-309.626361,0.130414,-309.488431,0.037887,0.037891,-309.526318,-309.526323,
o  ts_exo_1102_reactant_1,-344.529968,0.099632,-344.422777,0.038555,0.038022,-344.461332,-344.460800,
o  ts_exo_1102_reactant_2,-309.627270,0.130469,-309.489273,0.037920,0.037924,-309.527193,-309.527197,
o  ts_exo_1103_reactant_1,-322.233360,0.066636,-322.160229,0.036065,0.035938,-322.196294,-322.196167,
o  ts_exo_1103_reactant_2,-309.626647,0.130447,-309.488689,0.037876,0.037880,-309.526565,-309.526569,
o  ts_exo_1104_reactant_1,-689.604327,0.058725,-689.539736,0.034788,0.034783,-689.574525,-689.574519,
o  ts_exo_1104_reactant_2,-309.628529,0.130489,-309.490521,0.037903,0.037906,-309.528424,-309.528427,
o  ts_exo_1105_reactant_1,-2803.607719,0.058156,-2803.543458,0.036276,0.036228,-2803.579734,-2803.579687,
o  ts_exo_1105_reactant_2,-309.628396,0.130472,-309.490402,0.037908,0.037912,-309.528310,-309.528314,
o  ts_exo_1106_reactant_1,-329.250065,0.060187,-329.184383,0.033317,0.033321,-329.217700,-329.217704,
o  ts_exo_1106_reactant_2,-309.629565,0.130504,-309.491536,0.037922,0.037925,-309.529457,-309.529461,
