   GoodVibes v3.0.1 2023/07/27 15:49:31
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_non_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1541_reactant_2,-132.669739,0.041466,-132.623405,0.028905,0.028908,-132.652310,-132.652313,
o  ts_1542_reactant_1,-308.616108,0.122971,-308.485563,0.037999,0.037802,-308.523562,-308.523365,
o  ts_1542_reactant_2,-132.671878,0.042105,-132.624419,0.029998,0.029942,-132.654417,-132.654361,
o  ts_1544_reactant_1,-653.691791,0.081658,-653.603907,0.035385,0.035383,-653.639293,-653.639290,
o  ts_1544_reactant_2,-132.672630,0.041766,-132.625263,0.031045,0.030432,-132.656308,-132.655694,
o  ts_1545_reactant_1,-2767.696002,0.081111,-2767.608442,0.036817,0.036791,-2767.645259,-2767.645233,
o  ts_1545_reactant_2,-132.672609,0.041714,-132.625258,0.031312,0.030559,-132.656570,-132.655817,
o  ts_1546_reactant_1,-293.332280,0.082996,-293.243411,0.033967,0.033972,-293.277377,-293.277382,
o  ts_1546_reactant_2,-132.672692,0.042008,-132.625229,0.030194,0.030117,-132.655423,-132.655346,
o  ts_1547_reactant_1,-194.080999,0.090653,-193.985274,0.031595,0.031597,-194.016869,-194.016871,
o  ts_1547_reactant_2,-536.908643,0.017245,-536.886841,0.029228,0.029230,-536.916069,-536.916071,
o  ts_1548_reactant_1,-233.402912,0.117747,-233.278335,0.035947,0.035851,-233.314282,-233.314186,
o  ts_1548_reactant_2,-536.907886,0.017197,-536.886127,0.029229,0.029231,-536.915356,-536.915358,
o  ts_1549_reactant_1,-308.619328,0.123090,-308.488631,0.038058,0.037885,-308.526688,-308.526516,
o  ts_1549_reactant_2,-536.908251,0.017179,-536.886515,0.029199,0.029201,-536.915714,-536.915715,
o  ts_1550_reactant_1,-286.324824,0.089675,-286.228311,0.036644,0.036514,-286.264956,-286.264825,
o  ts_1550_reactant_2,-536.909645,0.017185,-536.887899,0.029129,0.029130,-536.917027,-536.917029,
o  ts_1551_reactant_1,-653.692920,0.081727,-653.604969,0.035384,0.035380,-653.640353,-653.640350,
o  ts_1551_reactant_2,-536.909582,0.017227,-536.887797,0.029160,0.029161,-536.916957,-536.916959,
o  ts_1552_reactant_1,-2767.696805,0.081180,-2767.609178,0.036816,0.036788,-2767.645995,-2767.645966,
o  ts_1552_reactant_2,-536.909301,0.017216,-536.887525,0.029166,0.029168,-536.916691,-536.916693,
o  ts_1553_reactant_1,-293.334248,0.083078,-293.245284,0.033993,0.033998,-293.279278,-293.279282,
o  ts_1553_reactant_2,-536.910196,0.017276,-536.888369,0.029168,0.029169,-536.917537,-536.917538,
o  ts_1554_reactant_1,-194.078081,0.090562,-193.982447,0.031595,0.031597,-194.014042,-194.014044,
o  ts_1554_reactant_2,-308.370506,0.107061,-308.256150,0.037391,0.037395,-308.293541,-308.293546,
o  ts_1555_reactant_1,-233.400742,0.117669,-233.276287,0.035784,0.035742,-233.312070,-233.312029,
o  ts_1555_reactant_2,-308.371130,0.107080,-308.256771,0.037363,0.037367,-308.294134,-308.294138,
o  ts_1557_reactant_1,-286.323210,0.089607,-286.226790,0.036549,0.036450,-286.263339,-286.263240,
o  ts_1557_reactant_2,-308.371948,0.107121,-308.257531,0.037401,0.037405,-308.294932,-308.294936,
o  ts_1558_reactant_1,-653.690895,0.081633,-653.603043,0.035374,0.035371,-653.638417,-653.638414,
o  ts_1558_reactant_2,-308.371775,0.107110,-308.257376,0.037386,0.037390,-308.294762,-308.294766,
o  ts_1559_reactant_1,-2767.694769,0.081082,-2767.607247,0.036796,0.036769,-2767.644043,-2767.644017,
o  ts_1559_reactant_2,-308.371606,0.107108,-308.257206,0.037389,0.037393,-308.294595,-308.294600,
o  ts_1560_reactant_1,-293.331798,0.082994,-293.242921,0.033991,0.033996,-293.276912,-293.276917,
o  ts_1560_reactant_2,-308.371696,0.107110,-308.257295,0.037387,0.037392,-308.294682,-308.294687,
o  ts_1561_reactant_1,-229.997956,0.068067,-229.925173,0.030994,0.030995,-229.956167,-229.956168,
o  ts_1561_reactant_2,-77.305570,0.023313,-77.277952,0.025349,0.025350,-77.303301,-77.303302,
o  ts_1562_reactant_1,-269.321399,0.095048,-269.219893,0.035292,0.035222,-269.255185,-269.255115,
o  ts_1562_reactant_2,-77.305607,0.023319,-77.277992,0.025336,0.025337,-77.303328,-77.303329,
o  ts_1563_reactant_1,-344.532598,0.099896,-344.425239,0.038084,0.037813,-344.463323,-344.463052,
o  ts_1563_reactant_2,-77.305919,0.023342,-77.278288,0.025319,0.025320,-77.303607,-77.303608,
o  ts_1564_reactant_1,-322.233133,0.066676,-322.159960,0.036080,0.035945,-322.196040,-322.195905,
o  ts_1564_reactant_2,-77.306591,0.023390,-77.278920,0.025292,0.025293,-77.304212,-77.304213,
o  ts_1565_reactant_1,-689.604317,0.058772,-689.539679,0.034796,0.034789,-689.574475,-689.574468,
o  ts_1565_reactant_2,-77.308203,0.023476,-77.280457,0.025240,0.025240,-77.305697,-77.305698,
o  ts_1566_reactant_1,-2803.607584,0.058197,-2803.543281,0.036284,0.036233,-2803.579565,-2803.579514,
o  ts_1566_reactant_2,-77.308078,0.023469,-77.280338,0.025245,0.025246,-77.305584,-77.305584,
o  ts_1567_reactant_1,-329.249919,0.060268,-329.184158,0.033317,0.033321,-329.217475,-329.217479,
o  ts_1567_reactant_2,-77.308655,0.023507,-77.280884,0.025222,0.025222,-77.306106,-77.306107,
o  ts_1568_reactant_1,-229.996842,0.068036,-229.924089,0.030995,0.030996,-229.955085,-229.955085,
o  ts_1568_reactant_2,-116.630085,0.053440,-116.571670,0.029351,0.029354,-116.601021,-116.601024,
o  ts_1569_reactant_1,-269.320568,0.095004,-269.219087,0.035376,0.035268,-269.254463,-269.254355,
o  ts_1569_reactant_2,-116.629297,0.053399,-116.570921,0.029354,0.029357,-116.600275,-116.600278,
o  ts_1570_reactant_1,-344.531233,0.099863,-344.423928,0.037961,0.037762,-344.461888,-344.461690,
o  ts_1570_reactant_2,-116.630620,0.053464,-116.572197,0.029318,0.029321,-116.601515,-116.601518,
o  ts_1571_reactant_1,-322.232507,0.066667,-322.159359,0.036019,0.035904,-322.195378,-322.195262,
o  ts_1571_reactant_2,-116.631154,0.053448,-116.572746,0.029301,0.029304,-116.602047,-116.602050,
o  ts_1572_reactant_1,-689.603650,0.058748,-689.539036,0.034791,0.034784,-689.573827,-689.573820,
o  ts_1572_reactant_2,-116.631687,0.053518,-116.573208,0.029313,0.029316,-116.602521,-116.602524,
o  ts_1573_reactant_1,-2803.606887,0.058173,-2803.542611,0.036273,0.036224,-2803.578884,-2803.578834,
o  ts_1573_reactant_2,-116.631375,0.053504,-116.572905,0.029320,0.029323,-116.602225,-116.602228,
o  ts_1574_reactant_1,-329.249145,0.060248,-329.183405,0.033315,0.033318,-329.216719,-329.216723,
o  ts_1574_reactant_2,-116.632867,0.053595,-116.574319,0.029303,0.029306,-116.603621,-116.603624,
o  ts_1575_reactant_1,-230.001714,0.068160,-229.928843,0.030985,0.030986,-229.959828,-229.959829,
o  ts_1575_reactant_2,-191.825905,0.058475,-191.761604,0.032447,0.032452,-191.794051,-191.794055,
o  ts_1576_reactant_1,-269.325002,0.095159,-269.223356,0.035430,0.035294,-269.258787,-269.258650,
o  ts_1576_reactant_2,-191.825355,0.058441,-191.761073,0.032474,0.032478,-191.793546,-191.793551,
o  ts_1577_reactant_1,-344.536492,0.100136,-344.428979,0.038127,0.037582,-344.467107,-344.466561,
o  ts_1577_reactant_2,-191.825973,0.058447,-191.761688,0.032472,0.032477,-191.794160,-191.794165,
o  ts_1578_reactant_1,-322.236698,0.066798,-322.163406,0.036080,0.035944,-322.199486,-322.199350,
o  ts_1578_reactant_2,-191.827676,0.058457,-191.763337,0.032573,0.032575,-191.795909,-191.795912,
o  ts_1579_reactant_1,-689.608110,0.058909,-689.543348,0.034766,0.034760,-689.578114,-689.578108,
