   GoodVibes v3.0.1 2023/07/26 15:37:14
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output dft_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-569-1_reactant_1,-3264.466880,-3264.464422,0.069453,-3264.388664,0.040007,0.039553,-3264.428671,-3264.428216,
o  ts-569-1_reactant_2,-244.504890,-244.447056,0.035679,-244.464464,0.027537,0.027539,-244.492001,-244.492003,
o  ts-570-1_reactant_1,-3225.140237,-3225.137878,0.041945,-3225.090952,0.036719,0.036685,-3225.127672,-3225.127638,
o  ts-570-1_reactant_2,-244.504950,-244.447082,0.035671,-244.464528,0.027542,0.027544,-244.492071,-244.492073,
o  ts-571-1_reactant_1,-3280.518934,-3280.513461,0.059251,-3280.451329,0.038852,0.038718,-3280.490181,-3280.490047,
o  ts-571-1_reactant_2,-244.501700,-244.444406,0.035775,-244.461229,0.027446,0.027448,-244.488676,-244.488677,
o  ts-57-1_reactant_1,-3303.777339,-3303.774305,0.096630,-3303.670303,0.043363,0.042805,-3303.713665,-3303.713107,
o  ts-57-1_reactant_2,-244.504988,-244.447220,0.035725,-244.464532,0.027507,0.027508,-244.492039,-244.492041,
o  ts-572-1_reactant_1,-3319.843215,-3319.839785,0.087250,-3319.745890,0.043072,0.042512,-3319.788962,-3319.788403,
o  ts-572-1_reactant_2,-244.504510,-244.446821,0.035717,-244.464063,0.027506,0.027508,-244.491569,-244.491571,
o  ts-573-2_reactant_1,-3511.580477,-3511.577137,0.139418,-3511.428134,0.050720,0.048902,-3511.478853,-3511.477035,
o  ts-573-2_reactant_2,-244.504629,-244.446859,0.035701,-244.464191,0.027520,0.027522,-244.491711,-244.491712,
o  ts-574-1_reactant_1,-3359.138569,-3359.135327,0.114511,-3359.012699,0.045823,0.045109,-3359.058522,-3359.057808,
o  ts-574-1_reactant_2,-244.503458,-244.446036,0.035781,-244.462974,0.027456,0.027457,-244.490430,-244.490432,
o  ts-575-1_reactant_1,-3339.698421,-3339.695563,0.074934,-3339.613742,0.042448,0.042047,-3339.656191,-3339.655790,
o  ts-575-1_reactant_2,-244.503027,-244.445587,0.035855,-244.462476,0.027442,0.027444,-244.489919,-244.489920,
o  ts-576-1_reactant_1,-3456.196294,-3456.193322,0.122048,-3456.062381,0.048150,0.046669,-3456.110531,-3456.109050,
o  ts-576-1_reactant_2,-244.505196,-244.447266,0.035647,-244.464792,0.027557,0.027559,-244.492349,-244.492351,
o  ts-577-1_reactant_1,-5378.470469,-5378.467998,0.068800,-5378.392644,0.041336,0.040815,-5378.433980,-5378.433459,
o  ts-577-1_reactant_2,-244.504990,-244.447122,0.035672,-244.464568,0.027542,0.027544,-244.492110,-244.492112,
o  ts-578-1_reactant_1,-5339.144275,-5339.141889,0.041378,-5339.095328,0.038041,0.037941,-5339.133368,-5339.133269,
o  ts-578-1_reactant_2,-244.505027,-244.447130,0.035667,-244.464609,0.027545,0.027546,-244.492154,-244.492156,
o  ts-579-1_reactant_1,-5394.523330,-5394.517834,0.058785,-5394.455971,0.040087,0.039883,-5394.496057,-5394.495854,
o  ts-579-1_reactant_2,-244.501889,-244.444563,0.035775,-244.461417,0.027449,0.027451,-244.488866,-244.488868,
o  ts-580-1_reactant_1,-5433.830662,-5433.825615,0.086228,-5433.734218,0.043950,0.043559,-5433.778169,-5433.777777,
o  ts-580-1_reactant_2,-244.501610,-244.444314,0.035774,-244.461142,0.027445,0.027446,-244.488587,-244.488588,
o  ts-581-1_reactant_1,-5625.567444,-5625.562556,0.138334,-5625.415968,0.051959,0.050079,-5625.467927,-5625.466047,
o  ts-581-1_reactant_2,-244.501665,-244.444299,0.035784,-244.461181,0.027452,0.027454,-244.488633,-244.488635,
o  ts-58-1_reactant_1,-3264.458331,-3264.454988,0.069255,-3264.380101,0.040146,0.039949,-3264.420247,-3264.420050,
o  ts-58-1_reactant_2,-244.504825,-244.447097,0.035740,-244.464360,0.027496,0.027497,-244.491856,-244.491858,
o  ts-582-1_reactant_1,-5473.142379,-5473.138991,0.113768,-5473.016935,0.047275,0.046409,-5473.064210,-5473.063344,
o  ts-582-1_reactant_2,-244.503203,-244.445817,0.035790,-244.462716,0.027449,0.027450,-244.490165,-244.490166,
o  ts-583-1_reactant_1,-5453.702638,-5453.699744,0.074331,-5453.618315,0.043749,0.043223,-5453.662064,-5453.661538,
o  ts-583-1_reactant_2,-244.503220,-244.445749,0.035856,-244.462666,0.027446,0.027447,-244.490112,-244.490114,
o  ts-584-2_reactant_1,-5570.196945,-5570.193987,0.121286,-5570.063471,0.049595,0.047846,-5570.113066,-5570.111318,
o  ts-584-2_reactant_2,-244.505159,-244.447259,0.035774,-244.464653,0.027508,0.027510,-244.492161,-244.492163,
o  ts-585-1_reactant_1,-3035.906224,-3035.902363,0.158469,-3035.735600,0.047698,0.046635,-3035.783298,-3035.782235,
o  ts-585-1_reactant_2,-244.503280,-244.445813,0.035773,-244.462798,0.027467,0.027469,-244.490265,-244.490266,
o  ts-586-2_reactant_1,-2996.587970,-2996.584711,0.130960,-2996.446199,0.044926,0.044082,-2996.491125,-2996.490281,
o  ts-586-2_reactant_2,-244.505624,-244.447657,0.035671,-244.465206,0.027539,0.027541,-244.492745,-244.492747,
o  ts-587-2_reactant_1,-3051.966436,-3051.961186,0.148419,-3051.806223,0.046726,0.045862,-3051.852949,-3051.852086,
o  ts-587-2_reactant_2,-244.502031,-244.444711,0.035792,-244.461547,0.027440,0.027441,-244.488987,-244.488988,
o  ts-588-1_reactant_1,-3091.273665,-3091.268943,0.176077,-3091.084189,0.050502,0.049393,-3091.134692,-3091.133582,
o  ts-588-1_reactant_2,-244.501856,-244.444561,0.035794,-244.461373,0.027436,0.027437,-244.488809,-244.488810,
o  ts-589-3_reactant_1,-3283.010668,-3283.005960,0.228219,-3282.766102,0.058502,0.055835,-3282.824604,-3282.821937,
o  ts-589-3_reactant_2,-244.501740,-244.444394,0.035808,-244.461239,0.027440,0.027442,-244.488680,-244.488681,
o  ts-590-3_reactant_1,-3130.583200,-3130.579179,0.203184,-3130.365217,0.053496,0.052044,-3130.418714,-3130.417261,
o  ts-590-3_reactant_2,-244.503235,-244.445673,0.035863,-244.462689,0.027422,0.027423,-244.490111,-244.490113,
o  ts-591-2_reactant_1,-3111.149698,-3111.146422,0.163886,-3110.972556,0.050683,0.049273,-3111.023239,-3111.021829,
o  ts-591-2_reactant_2,-244.504095,-244.446483,0.035740,-244.463631,0.027496,0.027497,-244.491126,-244.491128,
o  ts-59-1_reactant_1,-3319.842515,-3319.837977,0.086638,-3319.745767,0.042639,0.042151,-3319.788406,-3319.787917,
o  ts-59-1_reactant_2,-244.504388,-244.446755,0.035746,-244.463925,0.027483,0.027484,-244.491408,-244.491409,
o  ts-592-4_reactant_1,-3227.638552,-3227.634745,0.210560,-3227.412559,0.056186,0.053705,-3227.468745,-3227.466264,
o  ts-592-4_reactant_2,-244.503367,-244.445794,0.035887,-244.462783,0.027441,0.027443,-244.490225,-244.490226,
o  ts-593-1_reactant_1,-2804.853616,-2804.850106,0.078458,-2804.767471,0.036623,0.036602,-2804.804094,-2804.804073,
o  ts-593-1_reactant_2,-244.502812,-244.445389,0.035760,-244.462339,0.027474,0.027476,-244.489813,-244.489814,
o  ts-594-1_reactant_1,-2765.531561,-2765.528560,0.050820,-2765.474289,0.033676,0.033669,-2765.507965,-2765.507958,
o  ts-594-1_reactant_2,-244.504900,-244.447038,0.035667,-244.464484,0.027541,0.027543,-244.492025,-244.492027,
o  ts-595-1_reactant_1,-2820.913061,-2820.907749,0.068287,-2820.837435,0.035790,0.035782,-2820.873225,-2820.873217,
o  ts-595-1_reactant_2,-244.501125,-244.443894,0.035774,-244.460656,0.027445,0.027447,-244.488101,-244.488102,
o  ts-596-1_reactant_1,-2860.220013,-2860.215159,0.095835,-2860.115259,0.039591,0.039487,-2860.154850,-2860.154746,
o  ts-596-1_reactant_2,-244.500784,-244.443581,0.035771,-244.460320,0.027443,0.027445,-244.487763,-244.487765,
o  ts-597-1_reactant_1,-3051.957929,-3051.953140,0.148080,-3051.798128,0.047147,0.046063,-3051.845275,-3051.844191,
o  ts-597-1_reactant_2,-244.500892,-244.443620,0.035782,-244.460412,0.027449,0.027451,-244.487861,-244.487863,
o  ts-598-1_reactant_1,-2899.537903,-2899.534033,0.123442,-2899.404048,0.043277,0.042799,-2899.447325,-2899.446847,
o  ts-598-1_reactant_2,-244.504432,-244.446709,0.035696,-244.464001,0.027514,0.027516,-244.491516,-244.491517,
o  ts-599-1_reactant_1,-2880.096715,-2880.093851,0.084144,-2880.003956,0.039139,0.038994,-2880.043095,-2880.042949,
o  ts-599-1_reactant_2,-244.503578,-244.446020,0.035721,-244.463127,0.027503,0.027505,-244.490631,-244.490632,
o  ts-600-1_reactant_1,-2996.593477,-2996.590208,0.131393,-2996.451359,0.045193,0.044101,-2996.496553,-2996.495460,
o  ts-600-1_reactant_2,-244.505018,-244.447134,0.035663,-244.464603,0.027548,0.027550,-244.492151,-244.492152,
o  ts-601-2_reactant_1,-540.914181,-540.910898,0.223242,-540.677424,0.049410,0.047999,-540.726834,-540.725424,
o  ts-601-2_reactant_2,-244.501024,-244.443838,0.035889,-244.460457,0.027416,0.027417,-244.487873,-244.487874,
o  ts-60-1_reactant_1,-3359.150728,-3359.146644,0.114268,-3359.024761,0.046314,0.045693,-3359.071075,-3359.070454,
o  ts-60-1_reactant_2,-244.504242,-244.446640,0.035749,-244.463778,0.027479,0.027480,-244.491257,-244.491258,
o  ts-602-1_reactant_1,-501.597341,-501.593463,0.196261,-501.388970,0.046476,0.045220,-501.435445,-501.434190,
o  ts-602-1_reactant_2,-244.501567,-244.444311,0.035874,-244.461014,0.027416,0.027418,-244.488430,-244.488431,
o  ts-603-3_reactant_1,-556.975728,-556.971187,0.212542,-556.750441,0.047585,0.046548,-556.798026,-556.796989,
o  ts-603-3_reactant_2,-244.500076,-244.442999,0.035886,-244.459519,0.027406,0.027408,-244.486925,-244.486926,
o  ts-604-5_reactant_1,-596.278666,-596.274100,0.239527,-596.024696,0.051386,0.050163,-596.076082,-596.074859,
o  ts-604-5_reactant_2,-244.499556,-244.442396,0.035859,-244.459050,0.027367,0.027368,-244.486417,-244.486418,
o  ts-605-5_reactant_1,-788.015078,-788.010208,0.291992,-787.704869,0.062275,0.058732,-787.767144,-787.763601,
o  ts-605-5_reactant_2,-244.499559,-244.442666,0.035854,-244.459040,0.027400,0.027402,-244.486440,-244.486441,
o  ts-606-3_reactant_1,-635.587528,-635.583973,0.268300,-635.303284,0.054648,0.052981,-635.357932,-635.356265,
o  ts-606-3_reactant_2,-244.500802,-244.443704,0.035911,-244.460230,0.027390,0.027391,-244.487620,-244.487621,
o  ts-607-2_reactant_1,-616.156792,-616.154019,0.228650,-615.913609,0.051855,0.050377,-615.965464,-615.963986,
o  ts-607-2_reactant_2,-244.501133,-244.443958,0.035887,-244.460569,0.027415,0.027416,-244.487983,-244.487984,
o  ts-608-4_reactant_1,-732.646972,-732.643216,0.275530,-732.354688,0.057954,0.055335,-732.412643,-732.410023,
o  ts-608-4_reactant_2,-244.502033,-244.444738,0.035913,-244.461437,0.027420,0.027421,-244.488857,-244.488858,
o  ts-609-1_reactant_1,-961.210916,-961.208026,0.186123,-961.011289,0.050269,0.048557,-961.061558,-961.059845,
o  ts-609-1_reactant_2,-244.502381,-244.445028,0.035867,-244.461827,0.027430,0.027431,-244.489257,-244.489258,
o  ts-610-2_reactant_1,-921.890209,-921.887057,0.158280,-921.719620,0.047671,0.046325,-921.767291,-921.765945,
o  ts-610-2_reactant_2,-244.503517,-244.446079,0.035770,-244.463045,0.027457,0.027458,-244.490502,-244.490503,
o  ts-611-2_reactant_1,-977.261565,-977.255493,0.175931,-977.073174,0.047844,0.046582,-977.121018,-977.119756,
o  ts-611-2_reactant_2,-244.500797,-244.443756,0.035867,-244.460268,0.027393,0.027395,-244.487661,-244.487662,
o  ts-612-2_reactant_1,-1016.568326,-1016.562640,0.203216,-1016.350968,0.051555,0.050150,-1016.402523,-1016.401118,
o  ts-612-2_reactant_2,-244.500203,-244.443245,0.035860,-244.459682,0.027392,0.027394,-244.487074,-244.487076,
o  ts-61-2_reactant_1,-3550.875673,-3550.871035,0.166059,-3550.695000,0.054043,0.052233,-3550.749043,-3550.747233,
o  ts-61-2_reactant_2,-244.501644,-244.444393,0.035902,-244.461066,0.027411,0.027413,-244.488477,-244.488478,
o  ts-613-5_reactant_1,-1208.306045,-1208.300347,0.255271,-1208.033708,0.059273,0.056536,-1208.092981,-1208.090244,
o  ts-613-5_reactant_2,-244.500075,-244.443113,0.035857,-244.459550,0.027403,0.027405,-244.486954,-244.486955,
o  ts-614-2_reactant_1,-1055.881811,-1055.878300,0.230241,-1055.635058,0.058302,0.055394,-1055.693360,-1055.690453,
o  ts-614-2_reactant_2,-244.501428,-244.444268,0.035890,-244.460872,0.027397,0.027398,-244.488269,-244.488270,
o  ts-615-2_reactant_1,-1036.449694,-1036.446545,0.191832,-1036.243462,0.052582,0.050692,-1036.296044,-1036.294154,
o  ts-615-2_reactant_2,-244.502384,-244.445059,0.035866,-244.461834,0.027425,0.027426,-244.489259,-244.489260,
o  ts-616-3_reactant_1,-1152.941104,-1152.937458,0.238583,-1152.685835,0.059274,0.055923,-1152.745109,-1152.741759,
o  ts-616-3_reactant_2,-244.502997,-244.445568,0.035880,-244.462429,0.027430,0.027432,-244.489860,-244.489861,
o  ts-617-3_reactant_1,-3075.214791,-3075.211723,0.185103,-3075.015747,0.052346,0.050240,-3075.068093,-3075.065987,
o  ts-617-3_reactant_2,-244.502637,-244.445301,0.035893,-244.462070,0.027408,0.027410,-244.489478,-244.489479,
o  ts-618-3_reactant_1,-3035.893061,-3035.890155,0.158202,-3035.722503,0.048509,0.047005,-3035.771012,-3035.769508,
o  ts-618-3_reactant_2,-244.502991,-244.445550,0.035858,-244.462436,0.027444,0.027445,-244.489880,-244.489882,
o  ts-619-4_reactant_1,-3091.267205,-3091.261083,0.175021,-3091.079319,0.049367,0.047955,-3091.128687,-3091.127274,
o  ts-619-4_reactant_2,-244.501302,-244.443959,0.035879,-244.460764,0.027384,0.027385,-244.488148,-244.488149,
o  ts-6-1_reactant_1,-443.860782,-443.857842,0.215126,-443.632482,0.047154,0.046720,-443.679636,-443.679202,
o  ts-6-1_reactant_2,-244.502001,-244.444835,0.035786,-244.461535,0.027421,0.027422,-244.488956,-244.488957,
o  ts-620-2_reactant_1,-3130.572918,-3130.567186,0.202540,-3130.355915,0.053500,0.051619,-3130.409415,-3130.407533,
o  ts-620-2_reactant_2,-244.500367,-244.443397,0.035873,-244.459836,0.027388,0.027390,-244.487225,-244.487226,
o  ts-621-3_reactant_1,-3322.310569,-3322.304894,0.254555,-3322.038595,0.061235,0.057978,-3322.099830,-3322.096573,
o  ts-621-3_reactant_2,-244.500248,-244.443271,0.035869,-244.459713,0.027399,0.027401,-244.487112,-244.487114,
o  ts-62-1_reactant_1,-3398.450244,-3398.446405,0.141145,-3398.295845,0.049821,0.048924,-3398.345666,-3398.344769,
o  ts-62-1_reactant_2,-244.501484,-244.444460,0.035813,-244.461000,0.027406,0.027407,-244.488406,-244.488407,
o  ts-622-3_reactant_1,-3169.885951,-3169.882366,0.230132,-3169.639231,0.058256,0.055651,-3169.697487,-3169.694881,
o  ts-622-3_reactant_2,-244.502174,-244.444930,0.035916,-244.461597,0.027386,0.027387,-244.488983,-244.488984,
o  ts-623-3_reactant_1,-3150.453574,-3150.450213,0.190800,-3150.247917,0.054611,0.052389,-3150.302528,-3150.300305,
o  ts-623-3_reactant_2,-244.502566,-244.445250,0.035885,-244.462008,0.027407,0.027408,-244.489415,-244.489416,
o  ts-624-3_reactant_1,-3266.942193,-3266.938338,0.237174,-3266.688662,0.058099,0.055360,-3266.746761,-3266.744023,
o  ts-624-3_reactant_2,-244.502599,-244.445181,0.035880,-244.462034,0.027426,0.027427,-244.489459,-244.489461,
o  ts-625-3_reactant_1,-732.646284,-732.641245,0.275191,-732.354251,0.057756,0.055221,-732.412006,-732.409472,
o  ts-625-3_reactant_2,-244.501503,-244.444304,0.035875,-244.460951,0.027415,0.027416,-244.488366,-244.488367,
o  ts-626-3_reactant_1,-693.332124,-693.327099,0.247649,-693.068903,0.055245,0.052908,-693.124148,-693.121812,
o  ts-626-3_reactant_2,-244.502029,-244.444749,0.035878,-244.461469,0.027421,0.027422,-244.488890,-244.488891,
o  ts-627-4_reactant_1,-748.705325,-748.698975,0.264452,-748.424932,0.055391,0.053447,-748.480323,-748.478379,
o  ts-627-4_reactant_2,-244.499949,-244.442877,0.035868,-244.459411,0.027406,0.027408,-244.486818,-244.486819,
o  ts-628-5_reactant_1,-788.011618,-788.005778,0.292015,-787.702110,0.058828,0.056706,-787.760938,-787.758816,
o  ts-628-5_reactant_2,-244.499473,-244.442445,0.035860,-244.458945,0.027404,0.027405,-244.486349,-244.486351,
o  ts-629-3_reactant_1,-979.750213,-979.744193,0.343834,-979.385786,0.067113,0.063341,-979.452898,-979.449126,
o  ts-629-3_reactant_2,-244.499648,-244.442540,0.035876,-244.459102,0.027405,0.027406,-244.486507,-244.486508,
o  ts-630-4_reactant_1,-827.317102,-827.312259,0.319616,-826.977793,0.064447,0.061267,-827.042240,-827.039061,
o  ts-630-4_reactant_2,-244.499447,-244.442660,0.035852,-244.458907,0.027436,0.027438,-244.486343,-244.486344,
o  ts-631-2_reactant_1,-807.895056,-807.891443,0.280422,-807.596728,0.060220,0.057651,-807.656948,-807.654379,
o  ts-631-2_reactant_2,-244.501915,-244.444690,0.035876,-244.461357,0.027421,0.027422,-244.488778,-244.488779,
o  ts-63-1_reactant_1,-3379.008690,-3379.005518,0.101932,-3378.895260,0.046296,0.045449,-3378.941557,-3378.940710,
o  ts-63-1_reactant_2,-244.503332,-244.445863,0.035837,-244.462805,0.027435,0.027436,-244.490240,-244.490241,
o  ts-632-6_reactant_1,-924.385734,-924.381175,0.327234,-924.039206,0.063536,0.060444,-924.102743,-924.099651,
o  ts-632-6_reactant_2,-244.502476,-244.445152,0.035875,-244.461914,0.027429,0.027430,-244.489343,-244.489344,
o  ts-633-2_reactant_1,-501.609479,-501.605829,0.195470,-501.401569,0.047350,0.046181,-501.448920,-501.447751,
o  ts-633-2_reactant_2,-244.502778,-244.445379,0.035817,-244.462276,0.027428,0.027429,-244.489704,-244.489705,
o  ts-634-1_reactant_1,-462.287131,-462.282517,0.168323,-462.107938,0.043724,0.042797,-462.151663,-462.150736,
o  ts-634-1_reactant_2,-244.502507,-244.445221,0.035771,-244.462034,0.027457,0.027458,-244.489491,-244.489492,
o  ts-635-2_reactant_1,-517.657544,-517.651872,0.185414,-517.461018,0.043691,0.043336,-517.504709,-517.504353,
o  ts-635-2_reactant_2,-244.499229,-244.442213,0.035869,-244.458699,0.027392,0.027393,-244.486091,-244.486092,
o  ts-636-3_reactant_1,-556.964716,-556.959396,0.213075,-556.738229,0.049231,0.048150,-556.787460,-556.786379,
o  ts-636-3_reactant_2,-244.499027,-244.442291,0.035792,-244.458552,0.027432,0.027433,-244.485984,-244.485985,
o  ts-637-4_reactant_1,-748.717976,-748.712992,0.265378,-748.436123,0.057698,0.055057,-748.493821,-748.491180,
o  ts-637-4_reactant_2,-244.501486,-244.444262,0.035830,-244.460980,0.027414,0.027415,-244.488394,-244.488395,
o  ts-638-3_reactant_1,-596.282450,-596.278375,0.240875,-596.026690,0.054298,0.051787,-596.080988,-596.078477,
o  ts-638-3_reactant_2,-244.501816,-244.444556,0.035820,-244.461325,0.027407,0.027408,-244.488732,-244.488733,
o  ts-639-1_reactant_1,-576.853795,-576.850530,0.201438,-576.639201,0.049024,0.047858,-576.688225,-576.687059,
o  ts-639-1_reactant_2,-244.502987,-244.445602,0.035759,-244.462520,0.027466,0.027468,-244.489986,-244.489988,
o  ts-640-5_reactant_1,-693.343756,-693.339705,0.248268,-693.080086,0.055381,0.052897,-693.135467,-693.132983,
o  ts-640-5_reactant_2,-244.502941,-244.445521,0.035830,-244.462422,0.027434,0.027436,-244.489856,-244.489857,
o  ts-641-2_reactant_1,-961.203736,-961.199173,0.185617,-961.004383,0.051743,0.049537,-961.056126,-961.053920,
o  ts-641-2_reactant_2,-244.503025,-244.445441,0.035770,-244.462560,0.027445,0.027446,-244.490005,-244.490007,
o  ts-642-1_reactant_1,-921.892806,-921.889451,0.158667,-921.721901,0.048133,0.046331,-921.770034,-921.768232,
o  ts-642-1_reactant_2,-244.502334,-244.445158,0.035798,-244.461840,0.027446,0.027447,-244.489286,-244.489288,
o  ts-64-2_reactant_1,-3495.505293,-3495.501722,0.148856,-3495.342791,0.051816,0.050109,-3495.394606,-3495.392900,
o  ts-64-2_reactant_2,-244.503944,-244.446427,0.035762,-244.463471,0.027471,0.027473,-244.490942,-244.490944,
o  ts-643-2_reactant_1,-977.266420,-977.260348,0.176026,-977.077137,0.049987,0.048235,-977.127124,-977.125372,
o  ts-643-2_reactant_2,-244.502151,-244.444711,0.035775,-244.461687,0.027436,0.027437,-244.489123,-244.489124,
o  ts-644-4_reactant_1,-1016.573955,-1016.568334,0.203474,-1016.355666,0.053485,0.051562,-1016.409150,-1016.407227,
o  ts-644-4_reactant_2,-244.502087,-244.444660,0.035773,-244.461626,0.027435,0.027436,-244.489061,-244.489062,
o  ts-645-3_reactant_1,-1208.308681,-1208.303599,0.254761,-1208.035806,0.062609,0.059001,-1208.098415,-1208.094806,
o  ts-645-3_reactant_2,-244.499914,-244.442815,0.035845,-244.459384,0.027430,0.027431,-244.486814,-244.486815,
o  ts-646-4_reactant_1,-1055.871654,-1055.866839,0.231125,-1055.624568,0.055722,0.053667,-1055.680290,-1055.678235,
o  ts-646-4_reactant_2,-244.502136,-244.444712,0.035805,-244.461643,0.027434,0.027435,-244.489077,-244.489078,
o  ts-647-3_reactant_1,-1036.449397,-1036.445552,0.191319,-1036.243493,0.052894,0.051149,-1036.296387,-1036.294643,
o  ts-647-3_reactant_2,-244.502215,-244.445045,0.035767,-244.461759,0.027437,0.027438,-244.489196,-244.489197,
o  ts-648-3_reactant_1,-1152.933103,-1152.928283,0.238000,-1152.678167,0.059784,0.056546,-1152.737951,-1152.734713,
o  ts-648-3_reactant_2,-244.503059,-244.445485,0.035780,-244.462580,0.027451,0.027453,-244.490032,-244.490033,
o  ts-649-3_reactant_1,-1381.493791,-1381.490363,0.149216,-1381.331223,0.050882,0.048906,-1381.382106,-1381.380129,
o  ts-649-3_reactant_2,-244.502241,-244.444949,0.035878,-244.461674,0.027431,0.027433,-244.489105,-244.489106,
o  ts-650-2_reactant_1,-1342.178156,-1342.174403,0.121760,-1342.044468,0.047883,0.046157,-1342.092351,-1342.090625,
o  ts-650-2_reactant_2,-244.503629,-244.446167,0.035801,-244.463127,0.027454,0.027455,-244.490581,-244.490582,
o  ts-651-2_reactant_1,-1397.553305,-1397.547800,0.139050,-1397.401243,0.049363,0.047972,-1397.450606,-1397.449215,
o  ts-651-2_reactant_2,-244.500028,-244.443146,0.035859,-244.459485,0.027427,0.027428,-244.486912,-244.486914,
o  ts-652-1_reactant_1,-1436.859695,-1436.854687,0.166499,-1436.678505,0.053510,0.051711,-1436.732015,-1436.730216,
o  ts-652-1_reactant_2,-244.500628,-244.443655,0.035862,-244.460089,0.027417,0.027418,-244.487506,-244.487508,
o  ts-65-2_reactant_1,-961.216383,-961.212457,0.186115,-961.016698,0.050938,0.049061,-961.067636,-961.065759,
o  ts-65-2_reactant_2,-244.503392,-244.445970,0.035799,-244.462895,0.027449,0.027451,-244.490344,-244.490345,
o  ts-653-2_reactant_1,-1628.598209,-1628.593498,0.218902,-1628.361817,0.061074,0.057831,-1628.422891,-1628.419648,
o  ts-653-2_reactant_2,-244.500958,-244.443929,0.035884,-244.460398,0.027415,0.027416,-244.487813,-244.487814,
o  ts-654-2_reactant_1,-1476.169526,-1476.165174,0.193969,-1475.959481,0.057013,0.054562,-1476.016494,-1476.014043,
o  ts-654-2_reactant_2,-244.500065,-244.443211,0.035785,-244.459602,0.027422,0.027423,-244.487024,-244.487025,
o  ts-655-1_reactant_1,-1456.735277,-1456.731480,0.154743,-1456.566186,0.053168,0.051171,-1456.619354,-1456.617357,
o  ts-655-1_reactant_2,-244.503261,-244.445884,0.035768,-244.462792,0.027455,0.027457,-244.490248,-244.490249,
o  ts-656-3_reactant_1,-1573.226304,-1573.222232,0.201470,-1573.008251,0.059342,0.056055,-1573.067593,-1573.064306,
o  ts-656-3_reactant_2,-244.502567,-244.445311,0.035778,-244.462093,0.027447,0.027448,-244.489540,-244.489541,
o  ts-657-2_reactant_1,-3495.497300,-3495.493796,0.148331,-3495.335227,0.053058,0.050500,-3495.388285,-3495.385727,
o  ts-657-2_reactant_2,-244.502362,-244.445041,0.035887,-244.461791,0.027423,0.027424,-244.489214,-244.489215,
o  ts-658-1_reactant_1,-3456.183119,-3456.179348,0.121537,-3456.049491,0.048552,0.046987,-3456.098043,-3456.096478,
o  ts-658-1_reactant_2,-244.503793,-244.446294,0.035792,-244.463299,0.027456,0.027457,-244.490754,-244.490756,
o  ts-659-2_reactant_1,-3511.558138,-3511.552619,0.138211,-3511.406584,0.050858,0.049240,-3511.457442,-3511.455824,
o  ts-659-2_reactant_2,-244.500182,-244.443276,0.035863,-244.459634,0.027428,0.027430,-244.487062,-244.487063,
o  ts-660-2_reactant_1,-3550.864507,-3550.859443,0.166096,-3550.683489,0.054598,0.052749,-3550.738087,-3550.736238,
o  ts-660-2_reactant_2,-244.500775,-244.443779,0.035869,-244.460230,0.027416,0.027417,-244.487646,-244.487647,
o  ts-661-2_reactant_1,-3742.602997,-3742.598239,0.218201,-3742.366985,0.062668,0.059094,-3742.429653,-3742.426079,
o  ts-661-2_reactant_2,-244.501071,-244.444020,0.035891,-244.460504,0.027414,0.027415,-244.487918,-244.487919,
o  ts-66-1_reactant_1,-921.899598,-921.895683,0.158819,-921.728657,0.046958,0.045883,-921.775615,-921.774540,
o  ts-66-1_reactant_2,-244.503993,-244.446457,0.035763,-244.463522,0.027466,0.027468,-244.490988,-244.490989,
o  ts-662-2_reactant_1,-3590.175289,-3590.170908,0.192995,-3589.965762,0.058748,0.056088,-3590.024510,-3590.021851,
o  ts-662-2_reactant_2,-244.499923,-244.443088,0.035788,-244.459457,0.027420,0.027422,-244.486877,-244.486879,
o  ts-663-2_reactant_1,-3570.740329,-3570.736518,0.154114,-3570.571574,0.054513,0.052334,-3570.626087,-3570.623908,
o  ts-663-2_reactant_2,-244.503530,-244.446100,0.035764,-244.463062,0.027459,0.027461,-244.490522,-244.490523,
o  ts-664-3_reactant_1,-3687.230681,-3687.226584,0.200799,-3687.012985,0.060706,0.057152,-3687.073691,-3687.070137,
o  ts-664-3_reactant_2,-244.502358,-244.445141,0.035784,-244.461880,0.027442,0.027444,-244.489322,-244.489323,
o  ts-665-2_reactant_1,-1152.941018,-1152.936554,0.237926,-1152.686218,0.059160,0.056075,-1152.745378,-1152.742294,
