   GoodVibes v3.0.1 2023/07/26 15:35:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-543-2_reactant_2,-0.101590,-0.042307,0.039336,-0.057750,0.027156,0.027157,-0.084906,-0.084907,
o  ts-544-2_reactant_1,0.090104,0.094710,0.210551,0.316540,0.058460,0.055632,0.258080,0.260908,
o  ts-544-2_reactant_2,-0.098700,-0.039676,0.039192,-0.054994,0.027170,0.027171,-0.082164,-0.082165,
o  ts-545-2_reactant_1,0.078610,0.082615,0.247909,0.342837,0.058574,0.055709,0.284263,0.287128,
o  ts-545-2_reactant_2,-0.095531,-0.036667,0.038992,-0.052021,0.027181,0.027182,-0.079202,-0.079203,
o  ts-546-1_reactant_1,0.076872,0.080918,0.220335,0.311932,0.054849,0.052554,0.257083,0.259378,
o  ts-546-1_reactant_2,-0.099623,-0.040491,0.039235,-0.055877,0.027167,0.027168,-0.083044,-0.083045,
o  ts-547-1_reactant_1,0.076564,0.081602,0.238218,0.331222,0.058199,0.055581,0.273022,0.275640,
o  ts-547-1_reactant_2,-0.092687,-0.034007,0.038869,-0.049287,0.027202,0.027203,-0.076488,-0.076489,
o  ts-548-2_reactant_1,0.081450,0.086093,0.265274,0.364433,0.062615,0.058800,0.301818,0.305633,
o  ts-548-2_reactant_2,-0.093806,-0.035023,0.038885,-0.050402,0.027185,0.027186,-0.077586,-0.077587,
o  ts-549-1_reactant_1,0.132187,0.136671,0.321416,0.474843,0.072555,0.066644,0.402288,0.408198,
o  ts-549-1_reactant_2,-0.094305,-0.035481,0.038917,-0.050871,0.027181,0.027182,-0.078052,-0.078053,
o  ts-550-1_reactant_1,0.080318,0.084294,0.293042,0.393441,0.068503,0.063708,0.324938,0.329733,
o  ts-550-1_reactant_2,-0.098205,-0.039159,0.039139,-0.054557,0.027166,0.027167,-0.081724,-0.081725,
o  ts-551-1_reactant_1,-0.004356,-0.000724,0.254188,0.267780,0.062424,0.059078,0.205357,0.208702,
o  ts-551-1_reactant_2,-0.099406,-0.040252,0.039197,-0.055698,0.027169,0.027170,-0.082867,-0.082868,
o  ts-55-1_reactant_1,-0.138899,-0.135906,0.106606,-0.020947,0.046142,0.044805,-0.067090,-0.065752,
o  ts-55-1_reactant_2,-0.104445,-0.044925,0.039515,-0.060439,0.027136,0.027136,-0.087574,-0.087575,
o  ts-552-1_reactant_1,0.122770,0.126954,0.303834,0.445798,0.066050,0.061789,0.379748,0.384009,
o  ts-552-1_reactant_2,-0.097608,-0.038602,0.039105,-0.053990,0.027173,0.027174,-0.081163,-0.081164,
o  ts-553-1_reactant_1,0.026896,0.030010,0.165082,0.204284,0.049591,0.047605,0.154693,0.156679,
o  ts-553-1_reactant_2,-0.097902,-0.038928,0.039126,-0.054252,0.027188,0.027189,-0.081441,-0.081442,
o  ts-554-1_reactant_1,0.031082,0.034752,0.136941,0.178908,0.045837,0.044584,0.133071,0.134324,
o  ts-554-1_reactant_2,-0.098415,-0.039348,0.039152,-0.054745,0.027179,0.027180,-0.081923,-0.081924,
o  ts-555-2_reactant_1,0.033105,0.038400,0.154599,0.199618,0.049084,0.046959,0.150534,0.152660,
o  ts-555-2_reactant_2,-0.091826,-0.033085,0.038743,-0.048532,0.027235,0.027236,-0.075766,-0.075767,
o  ts-556-1_reactant_1,0.035002,0.039350,0.182292,0.230857,0.051901,0.049945,0.178956,0.180913,
o  ts-556-1_reactant_2,-0.092928,-0.034098,0.038828,-0.049567,0.027206,0.027207,-0.076773,-0.076774,
o  ts-557-1_reactant_1,0.086575,0.091381,0.238367,0.341245,0.059495,0.056180,0.281750,0.285065,
o  ts-557-1_reactant_2,-0.093859,-0.035098,0.038906,-0.050425,0.027197,0.027198,-0.077622,-0.077623,
o  ts-558-2_reactant_1,0.044795,0.049227,0.210004,0.269966,0.057929,0.054257,0.212036,0.215708,
o  ts-558-2_reactant_2,-0.094926,-0.036113,0.038956,-0.051440,0.027199,0.027200,-0.078639,-0.078640,
o  ts-559-1_reactant_1,-0.049124,-0.045697,0.170632,0.134846,0.051656,0.049672,0.083190,0.085174,
o  ts-559-1_reactant_2,-0.099895,-0.040751,0.039242,-0.056145,0.027164,0.027165,-0.083308,-0.083309,
o  ts-560-1_reactant_1,0.080750,0.084355,0.220844,0.316764,0.057303,0.054070,0.259461,0.262694,
o  ts-560-1_reactant_2,-0.098533,-0.039527,0.039172,-0.054843,0.027179,0.027180,-0.082022,-0.082023,
o  ts-561-1_reactant_1,-0.036239,-0.033505,0.109717,0.082653,0.040818,0.039978,0.041835,0.042676,
o  ts-561-1_reactant_2,-0.098419,-0.039331,0.039139,-0.054761,0.027179,0.027180,-0.081941,-0.081942,
o  ts-56-1_reactant_1,-0.006175,-0.002937,0.156601,0.163540,0.050651,0.048741,0.112890,0.114799,
o  ts-56-1_reactant_2,-0.099986,-0.040849,0.039253,-0.056226,0.027161,0.027162,-0.083386,-0.083387,
o  ts-562-1_reactant_1,-0.030031,-0.027100,0.081412,0.059262,0.037587,0.037074,0.021675,0.022188,
o  ts-562-1_reactant_2,-0.100666,-0.041464,0.039284,-0.056872,0.027166,0.027167,-0.084038,-0.084039,
o  ts-563-1_reactant_1,-0.034825,-0.030511,0.099086,0.073236,0.040981,0.039737,0.032255,0.033498,
o  ts-563-1_reactant_2,-0.094982,-0.036031,0.038920,-0.051531,0.027203,0.027204,-0.078734,-0.078735,
o  ts-564-1_reactant_1,-0.029047,-0.025591,0.126580,0.108322,0.050444,0.046179,0.057878,0.062142,
o  ts-564-1_reactant_2,-0.095100,-0.036136,0.038929,-0.051639,0.027203,0.027204,-0.078842,-0.078843,
o  ts-565-1_reactant_1,0.021198,0.024855,0.182675,0.216394,0.049792,0.047993,0.166602,0.168401,
o  ts-565-1_reactant_2,-0.095645,-0.036643,0.038963,-0.052152,0.027200,0.027202,-0.079352,-0.079353,
o  ts-566-1_reactant_1,-0.021264,-0.017948,0.154571,0.145387,0.047830,0.046461,0.097557,0.098926,
o  ts-566-1_reactant_2,-0.097368,-0.038399,0.039096,-0.053752,0.027182,0.027183,-0.080934,-0.080935,
o  ts-567-2_reactant_1,-0.117321,-0.115111,0.115064,0.008215,0.044611,0.043240,-0.036395,-0.035025,
o  ts-567-2_reactant_2,-0.104658,-0.045182,0.039536,-0.060625,0.027142,0.027143,-0.087767,-0.087768,
o  ts-568-1_reactant_1,0.015841,0.018843,0.165116,0.193235,0.049271,0.047356,0.143964,0.145878,
o  ts-568-1_reactant_2,-0.101055,-0.041882,0.039325,-0.057223,0.027160,0.027161,-0.084382,-0.084383,
o  ts-569-1_reactant_1,-0.041994,-0.039322,0.072220,0.039128,0.041319,0.040248,-0.002191,-0.001120,
o  ts-569-1_reactant_2,-0.103599,-0.044217,0.039476,-0.059621,0.027150,0.027151,-0.086771,-0.086772,
o  ts-570-1_reactant_1,-0.031385,-0.029008,0.044273,0.020211,0.036899,0.036769,-0.016687,-0.016557,
o  ts-570-1_reactant_2,-0.103344,-0.044024,0.039473,-0.059372,0.027146,0.027147,-0.086518,-0.086519,
o  ts-571-1_reactant_1,-0.032785,-0.027590,0.062097,0.037597,0.038887,0.038595,-0.001291,-0.000999,
o  ts-571-1_reactant_2,-0.096422,-0.037400,0.039012,-0.052885,0.027192,0.027193,-0.080077,-0.080078,
o  ts-57-1_reactant_1,-0.043265,-0.040373,0.099945,0.066418,0.042393,0.041827,0.024025,0.024592,
o  ts-57-1_reactant_2,-0.098356,-0.039308,0.039146,-0.054694,0.027176,0.027177,-0.081870,-0.081871,
o  ts-572-1_reactant_1,-0.037440,-0.033911,0.089497,0.062281,0.044330,0.043028,0.017950,0.019252,
o  ts-572-1_reactant_2,-0.102092,-0.042830,0.039385,-0.058199,0.027159,0.027160,-0.085358,-0.085359,
o  ts-573-1_reactant_1,0.021434,0.025333,0.145506,0.179763,0.050939,0.048950,0.128824,0.130812,
o  ts-573-1_reactant_2,-0.096978,-0.038048,0.039084,-0.053373,0.027183,0.027184,-0.080556,-0.080557,
o  ts-574-2_reactant_1,-0.022049,-0.018527,0.117252,0.106868,0.047614,0.046114,0.059254,0.060754,
o  ts-574-2_reactant_2,-0.099047,-0.039987,0.039202,-0.055330,0.027173,0.027174,-0.082504,-0.082505,
o  ts-575-1_reactant_1,-0.108132,-0.105278,0.078002,-0.020379,0.043010,0.042193,-0.063389,-0.062572,
o  ts-575-1_reactant_2,-0.102708,-0.043372,0.039408,-0.058797,0.027152,0.027153,-0.085950,-0.085951,
o  ts-576-1_reactant_1,0.018030,0.021591,0.127869,0.157708,0.049276,0.047046,0.108433,0.110662,
o  ts-576-1_reactant_2,-0.102204,-0.042928,0.039404,-0.058298,0.027151,0.027152,-0.085448,-0.085449,
o  ts-577-1_reactant_1,-0.024001,-0.020898,0.071419,0.056642,0.043131,0.041733,0.013511,0.014909,
o  ts-577-1_reactant_2,-0.103383,-0.044010,0.039464,-0.059416,0.027152,0.027153,-0.086568,-0.086569,
o  ts-578-2_reactant_1,-0.012324,-0.008968,0.043460,0.038734,0.038419,0.038045,0.000315,0.000689,
o  ts-578-2_reactant_2,-0.102529,-0.043221,0.039402,-0.058624,0.027152,0.027153,-0.085776,-0.085777,
o  ts-579-1_reactant_1,-0.016599,-0.011038,0.061298,0.053307,0.040347,0.039940,0.012960,0.013367,
o  ts-579-1_reactant_2,-0.097710,-0.038619,0.039095,-0.054096,0.027182,0.027183,-0.081278,-0.081279,
o  ts-580-1_reactant_1,-0.010901,-0.006029,0.088839,0.088378,0.046059,0.044360,0.042319,0.044018,
o  ts-580-1_reactant_2,-0.097795,-0.038694,0.039101,-0.054174,0.027182,0.027183,-0.081356,-0.081357,
o  ts-581-1_reactant_1,0.038748,0.044351,0.144979,0.196787,0.052751,0.050291,0.144036,0.146496,
o  ts-581-1_reactant_2,-0.098503,-0.039345,0.039149,-0.054838,0.027177,0.027178,-0.082015,-0.082016,
o  ts-58-1_reactant_1,-0.038182,-0.034886,0.072281,0.042965,0.040167,0.039873,0.002797,0.003092,
o  ts-58-1_reactant_2,-0.103471,-0.044094,0.039476,-0.059492,0.027150,0.027151,-0.086642,-0.086643,
o  ts-582-1_reactant_1,-0.005297,-0.001669,0.116407,0.123150,0.049562,0.047578,0.073588,0.075573,
o  ts-582-1_reactant_2,-0.100318,-0.041179,0.039285,-0.056522,0.027165,0.027166,-0.083688,-0.083689,
o  ts-583-2_reactant_1,-0.092364,-0.088907,0.077297,-0.005050,0.044363,0.043402,-0.049413,-0.048452,
o  ts-583-2_reactant_2,-0.104398,-0.044917,0.039514,-0.060385,0.027144,0.027145,-0.087530,-0.087531,
o  ts-584-2_reactant_1,0.034403,0.037956,0.127095,0.173625,0.050769,0.048240,0.122856,0.125386,
o  ts-584-2_reactant_2,-0.102934,-0.043587,0.039447,-0.058986,0.027149,0.027150,-0.086135,-0.086136,
o  ts-585-1_reactant_1,0.016933,0.020340,0.165475,0.194429,0.048035,0.046572,0.146395,0.147858,
o  ts-585-1_reactant_2,-0.101229,-0.041966,0.039324,-0.057398,0.027161,0.027162,-0.084558,-0.084559,
o  ts-586-2_reactant_1,0.020826,0.023782,0.137005,0.168642,0.045520,0.044308,0.123122,0.124334,
o  ts-586-2_reactant_2,-0.103475,-0.044101,0.039471,-0.059505,0.027147,0.027148,-0.086652,-0.086653,
o  ts-587-1_reactant_1,0.017898,0.022672,0.154856,0.184526,0.047050,0.045931,0.137476,0.138595,
o  ts-587-1_reactant_2,-0.096909,-0.037876,0.039048,-0.053340,0.027185,0.027186,-0.080525,-0.080526,
o  ts-588-1_reactant_1,0.023310,0.027859,0.182405,0.218404,0.049726,0.048195,0.168679,0.170209,
o  ts-588-1_reactant_2,-0.097015,-0.037974,0.039058,-0.053437,0.027184,0.027185,-0.080621,-0.080622,
o  ts-589-1_reactant_1,0.074059,0.078575,0.238547,0.328833,0.059566,0.056132,0.269266,0.272700,
o  ts-589-1_reactant_2,-0.097384,-0.038309,0.039085,-0.053780,0.027182,0.027183,-0.080962,-0.080963,
o  ts-590-1_reactant_1,0.029460,0.033120,0.209935,0.254612,0.056380,0.053530,0.198231,0.201082,
o  ts-590-1_reactant_2,-0.099950,-0.040841,0.039262,-0.056174,0.027170,0.027171,-0.083344,-0.083345,
o  ts-591-2_reactant_1,-0.061627,-0.057462,0.170531,0.121465,0.049808,0.048173,0.071658,0.073293,
o  ts-591-2_reactant_2,-0.105326,-0.045727,0.039580,-0.061248,0.027143,0.027144,-0.088391,-0.088392,
o  ts-59-1_reactant_1,-0.041765,-0.037058,0.089771,0.058044,0.042705,0.042191,0.015339,0.015853,
o  ts-59-1_reactant_2,-0.095649,-0.036751,0.038991,-0.052131,0.027194,0.027195,-0.079325,-0.079326,
o  ts-592-3_reactant_1,0.069171,0.072660,0.220542,0.305064,0.058453,0.054582,0.246611,0.250482,
o  ts-592-3_reactant_2,-0.102327,-0.043063,0.039411,-0.058410,0.027156,0.027157,-0.085566,-0.085567,
o  ts-593-1_reactant_1,-0.025405,-0.022295,0.081484,0.063741,0.036758,0.036712,0.026982,0.027029,
o  ts-593-1_reactant_2,-0.097974,-0.038904,0.039112,-0.054342,0.027182,0.027183,-0.081525,-0.081526,
o  ts-594-2_reactant_1,-0.022680,-0.020115,0.053051,0.036963,0.034335,0.034098,0.002628,0.002865,
o  ts-594-2_reactant_2,-0.105057,-0.045551,0.039565,-0.060993,0.027144,0.027145,-0.088137,-0.088138,
o  ts-595-1_reactant_1,-0.024020,-0.019217,0.071066,0.054374,0.035889,0.035866,0.018485,0.018507,
o  ts-595-1_reactant_2,-0.094641,-0.035704,0.038898,-0.051210,0.027205,0.027206,-0.078415,-0.078416,
o  ts-596-1_reactant_1,-0.018460,-0.014538,0.098651,0.089236,0.040538,0.039947,0.048698,0.049289,
o  ts-596-1_reactant_2,-0.094792,-0.035840,0.038910,-0.051349,0.027206,0.027207,-0.078554,-0.078555,
o  ts-597-1_reactant_1,0.031639,0.035603,0.154779,0.198106,0.047542,0.046220,0.150564,0.151886,
o  ts-597-1_reactant_2,-0.095515,-0.036514,0.038955,-0.052028,0.027202,0.027203,-0.079230,-0.079231,
o  ts-598-1_reactant_1,-0.014674,-0.011201,0.126498,0.122443,0.044557,0.043532,0.077886,0.078911,
o  ts-598-1_reactant_2,-0.099864,-0.040753,0.039248,-0.056102,0.027170,0.027171,-0.083272,-0.083273,
o  ts-599-1_reactant_1,-0.098842,-0.096199,0.086903,-0.003123,0.040151,0.039625,-0.043274,-0.042748,
o  ts-599-1_reactant_2,-0.099981,-0.040850,0.039242,-0.056226,0.027170,0.027171,-0.083396,-0.083397,
o  ts-600-1_reactant_1,0.028393,0.031849,0.136912,0.176079,0.046224,0.044646,0.129854,0.131433,
o  ts-600-1_reactant_2,-0.100494,-0.041353,0.039306,-0.056682,0.027159,0.027160,-0.083841,-0.083842,
o  ts-601-2_reactant_1,-0.003145,-0.000489,0.232226,0.242425,0.049535,0.048019,0.192891,0.194406,
o  ts-601-2_reactant_2,-0.094552,-0.035768,0.038958,-0.051068,0.027194,0.027195,-0.078261,-0.078263,
o  ts-602-1_reactant_1,0.005985,0.009131,0.203716,0.220968,0.044132,0.043683,0.176836,0.177285,
o  ts-602-1_reactant_2,-0.094626,-0.035784,0.038933,-0.051168,0.027192,0.027193,-0.078359,-0.078360,
o  ts-60-2_reactant_1,-0.036767,-0.032033,0.117416,0.092435,0.047616,0.046177,0.044820,0.046258,
o  ts-60-2_reactant_2,-0.095749,-0.036845,0.039000,-0.052222,0.027193,0.027194,-0.079415,-0.079416,
o  ts-603-2_reactant_1,0.001623,0.006370,0.221169,0.236081,0.048933,0.047717,0.187148,0.188364,
o  ts-603-2_reactant_2,-0.089672,-0.031008,0.038605,-0.046519,0.027232,0.027233,-0.073751,-0.073752,
o  ts-604-2_reactant_1,0.007386,0.011440,0.248858,0.271262,0.053834,0.051647,0.217429,0.219615,
o  ts-604-2_reactant_2,-0.089761,-0.031100,0.038617,-0.046597,0.027231,0.027232,-0.073828,-0.073829,
o  ts-605-1_reactant_1,0.057174,0.061349,0.304913,0.379798,0.061000,0.057794,0.318798,0.322004,
o  ts-605-1_reactant_2,-0.090516,-0.031835,0.038670,-0.047301,0.027225,0.027226,-0.074527,-0.074528,
o  ts-606-2_reactant_1,0.015590,0.018895,0.276866,0.308710,0.056315,0.054171,0.252395,0.254539,
o  ts-606-2_reactant_2,-0.092145,-0.033455,0.038804,-0.048807,0.027207,0.027208,-0.076014,-0.076015,
o  ts-607-1_reactant_1,-0.077072,-0.074223,0.237652,0.175051,0.052431,0.050610,0.122620,0.124441,
o  ts-607-1_reactant_2,-0.095717,-0.036844,0.039018,-0.052177,0.027186,0.027187,-0.079363,-0.079364,
o  ts-608-1_reactant_1,0.053710,0.056839,0.287361,0.356682,0.055145,0.053156,0.301537,0.303526,
o  ts-608-1_reactant_2,-0.095157,-0.036344,0.038986,-0.051648,0.027189,0.027190,-0.078837,-0.078838,
o  ts-609-2_reactant_1,-0.006582,-0.004117,0.194247,0.200900,0.050167,0.048332,0.150733,0.152567,
o  ts-609-2_reactant_2,-0.097778,-0.038811,0.039144,-0.054120,0.027173,0.027174,-0.081293,-0.081294,
o  ts-610-2_reactant_1,-0.001992,0.000506,0.165572,0.174887,0.045556,0.044466,0.129331,0.130422,
o  ts-610-2_reactant_2,-0.101244,-0.041988,0.039321,-0.057417,0.027158,0.027159,-0.084576,-0.084577,
o  ts-611-1_reactant_1,0.002337,0.007713,0.183478,0.198868,0.049012,0.047706,0.149856,0.151162,
o  ts-611-1_reactant_2,-0.090057,-0.031398,0.038637,-0.046876,0.027225,0.027226,-0.074101,-0.074102,
o  ts-61-1_reactant_1,0.015431,0.019966,0.173294,0.203299,0.055118,0.052691,0.148181,0.150608,
o  ts-61-1_reactant_2,-0.096452,-0.037532,0.039047,-0.052885,0.027183,0.027184,-0.080068,-0.080069,
o  ts-612-2_reactant_1,0.007680,0.012284,0.211081,0.233597,0.054164,0.051740,0.179433,0.181858,
o  ts-612-2_reactant_2,-0.090308,-0.031650,0.038661,-0.047107,0.027220,0.027221,-0.074327,-0.074328,
o  ts-613-2_reactant_1,0.057642,0.062289,0.267176,0.342303,0.060937,0.057689,0.281367,0.284614,
o  ts-613-2_reactant_2,-0.091272,-0.032577,0.038723,-0.048011,0.027214,0.027215,-0.075225,-0.075226,
o  ts-614-1_reactant_1,0.014461,0.017887,0.239045,0.269635,0.056856,0.054413,0.212778,0.215222,
o  ts-614-1_reactant_2,-0.093683,-0.034921,0.038892,-0.050263,0.027197,0.027198,-0.077461,-0.077462,
o  ts-615-1_reactant_1,-0.078664,-0.075657,0.199767,0.135454,0.052965,0.050874,0.082490,0.084581,
o  ts-615-1_reactant_2,-0.099018,-0.039952,0.039214,-0.055294,0.027166,0.027167,-0.082459,-0.082460,
o  ts-616-1_reactant_1,0.051257,0.054482,0.249640,0.317263,0.059288,0.055653,0.257975,0.261610,
o  ts-616-1_reactant_2,-0.097462,-0.038509,0.039122,-0.053826,0.027173,0.027174,-0.080999,-0.081000,
o  ts-617-1_reactant_1,0.014316,0.017168,0.193206,0.221240,0.052299,0.049987,0.168941,0.171254,
o  ts-617-1_reactant_2,-0.096140,-0.037268,0.039040,-0.052580,0.027184,0.027185,-0.079764,-0.079765,
o  ts-618-1_reactant_1,0.016096,0.018771,0.164780,0.192502,0.047004,0.045706,0.145498,0.146797,
o  ts-618-1_reactant_2,-0.101798,-0.042491,0.039354,-0.057941,0.027155,0.027156,-0.085096,-0.085097,
o  ts-619-1_reactant_1,0.017173,0.022391,0.182608,0.213258,0.051356,0.049361,0.161902,0.163898,
o  ts-619-1_reactant_2,-0.091638,-0.032955,0.038753,-0.048352,0.027208,0.027209,-0.075560,-0.075561,
o  ts-6-1_reactant_1,-0.044471,-0.041599,0.220908,0.190003,0.049171,0.048087,0.140832,0.141916,
o  ts-6-1_reactant_2,-0.095028,-0.036132,0.038917,-0.051589,0.027190,0.027191,-0.078779,-0.078780,
o  ts-620-2_reactant_1,0.022929,0.027504,0.210152,0.248343,0.056207,0.053329,0.192135,0.195013,
o  ts-620-2_reactant_2,-0.091733,-0.033041,0.038763,-0.048436,0.027207,0.027208,-0.075643,-0.075644,
o  ts-621-2_reactant_1,0.073547,0.078285,0.266257,0.357691,0.062794,0.059112,0.294897,0.298579,
o  ts-621-2_reactant_2,-0.092325,-0.033602,0.038801,-0.048993,0.027203,0.027204,-0.076196,-0.076197,
o  ts-62-1_reactant_1,-0.027637,-0.023750,0.144877,0.130816,0.052768,0.050242,0.078049,0.080574,
o  ts-62-1_reactant_2,-0.097552,-0.038564,0.039107,-0.053929,0.027176,0.027177,-0.081105,-0.081106,
o  ts-622-1_reactant_1,0.032671,0.036540,0.238085,0.287346,0.058879,0.055962,0.228468,0.231384,
o  ts-622-1_reactant_2,-0.093456,-0.034699,0.038878,-0.050048,0.027201,0.027203,-0.077249,-0.077250,
o  ts-623-1_reactant_1,-0.060232,-0.056859,0.198944,0.153424,0.054574,0.052195,0.098850,0.101229,
o  ts-623-1_reactant_2,-0.099479,-0.040375,0.039243,-0.055728,0.027163,0.027164,-0.082891,-0.082892,
o  ts-624-2_reactant_1,0.068836,0.072356,0.248826,0.334365,0.060376,0.056614,0.273989,0.277751,
o  ts-624-2_reactant_2,-0.097910,-0.038926,0.039156,-0.054242,0.027169,0.027170,-0.081411,-0.081412,
o  ts-625-1_reactant_1,0.050899,0.053843,0.287051,0.354566,0.057897,0.055202,0.296669,0.299364,
o  ts-625-1_reactant_2,-0.096270,-0.037394,0.039048,-0.052695,0.027193,0.027194,-0.079889,-0.079890,
o  ts-626-1_reactant_1,0.059868,0.063862,0.258787,0.334014,0.055034,0.052702,0.278980,0.281312,
o  ts-626-1_reactant_2,-0.097767,-0.038727,0.039110,-0.054142,0.027175,0.027176,-0.081317,-0.081318,
o  ts-627-1_reactant_1,0.052465,0.057410,0.276567,0.345396,0.057064,0.054537,0.288332,0.290859,
o  ts-627-1_reactant_2,-0.092022,-0.033336,0.038756,-0.048725,0.027218,0.027219,-0.075943,-0.075944,
o  ts-628-1_reactant_1,0.058021,0.062272,0.304005,0.380213,0.061917,0.058546,0.318295,0.321666,
o  ts-628-1_reactant_2,-0.092073,-0.033388,0.038765,-0.048769,0.027217,0.027218,-0.075985,-0.075986,
o  ts-629-1_reactant_1,0.107338,0.111713,0.359860,0.488207,0.069528,0.064765,0.418679,0.423441,
o  ts-629-1_reactant_2,-0.093093,-0.034355,0.038829,-0.049729,0.027209,0.027210,-0.076938,-0.076939,
o  ts-630-2_reactant_1,0.070127,0.073884,0.331436,0.421494,0.066282,0.062329,0.355212,0.359165,
o  ts-630-2_reactant_2,-0.095343,-0.036514,0.039021,-0.051800,0.027184,0.027185,-0.078985,-0.078986,
o  ts-631-1_reactant_1,-0.023087,-0.019775,0.292554,0.287235,0.060970,0.057822,0.226265,0.229413,
o  ts-631-1_reactant_2,-0.097995,-0.039009,0.039153,-0.054321,0.027183,0.027184,-0.081503,-0.081504,
o  ts-632-2_reactant_1,0.109921,0.113551,0.342545,0.472154,0.066398,0.061954,0.405756,0.410200,
o  ts-632-2_reactant_2,-0.096482,-0.037577,0.039054,-0.052903,0.027190,0.027191,-0.080093,-0.080094,
o  ts-63-2_reactant_1,-0.122508,-0.118619,0.105843,-0.005020,0.047668,0.046186,-0.052688,-0.051206,
o  ts-63-2_reactant_2,-0.105132,-0.045526,0.039556,-0.061083,0.027136,0.027137,-0.088220,-0.088221,
o  ts-633-1_reactant_1,0.000795,0.003622,0.203278,0.216473,0.048365,0.046433,0.168108,0.170039,
o  ts-633-1_reactant_2,-0.094946,-0.036144,0.038972,-0.051445,0.027197,0.027198,-0.078642,-0.078643,
o  ts-634-1_reactant_1,0.009016,0.012519,0.175154,0.194232,0.041789,0.041415,0.152443,0.152818,
o  ts-634-1_reactant_2,-0.096724,-0.037750,0.039033,-0.053168,0.027188,0.027189,-0.080356,-0.080357,
o  ts-635-2_reactant_1,0.005719,0.010126,0.193184,0.210705,0.045922,0.044886,0.164783,0.165819,
o  ts-635-2_reactant_2,-0.091952,-0.033258,0.038749,-0.048660,0.027222,0.027223,-0.075882,-0.075883,
o  ts-636-1_reactant_1,0.014479,0.018855,0.220491,0.248646,0.052305,0.049700,0.196341,0.198946,
o  ts-636-1_reactant_2,-0.091467,-0.032735,0.038716,-0.048213,0.027217,0.027218,-0.075430,-0.075431,
o  ts-637-1_reactant_1,0.060657,0.064916,0.276365,0.353416,0.058414,0.055353,0.295003,0.298063,
o  ts-637-1_reactant_2,-0.093023,-0.034278,0.038817,-0.049666,0.027217,0.027218,-0.076883,-0.076884,
o  ts-638-2_reactant_1,0.020501,0.023870,0.248516,0.283952,0.054212,0.051939,0.229740,0.232013,
o  ts-638-2_reactant_2,-0.093288,-0.034572,0.038862,-0.049889,0.027209,0.027210,-0.077099,-0.077100,
o  ts-639-1_reactant_1,-0.078972,-0.076112,0.209027,0.143358,0.050164,0.048488,0.093194,0.094870,
o  ts-639-1_reactant_2,-0.099019,-0.039935,0.039186,-0.055319,0.027172,0.027173,-0.082491,-0.082492,
o  ts-640-1_reactant_1,0.056673,0.059891,0.258937,0.330859,0.056519,0.053337,0.274340,0.277522,
o  ts-640-1_reactant_2,-0.095682,-0.036850,0.039008,-0.052146,0.027195,0.027196,-0.079341,-0.079342,
o  ts-641-2_reactant_1,0.004926,0.008433,0.193962,0.212322,0.052064,0.049417,0.160258,0.162905,
o  ts-641-2_reactant_2,-0.093316,-0.034584,0.038847,-0.049936,0.027206,0.027207,-0.077142,-0.077143,
o  ts-642-2_reactant_1,0.000393,0.003032,0.165405,0.177292,0.046483,0.045001,0.130810,0.132291,
o  ts-642-2_reactant_2,-0.099923,-0.040771,0.039251,-0.056163,0.027164,0.027165,-0.083327,-0.083328,
o  ts-64-2_reactant_1,0.006019,0.009813,0.155875,0.175402,0.053259,0.050657,0.122143,0.124746,
o  ts-64-2_reactant_2,-0.103312,-0.043884,0.039440,-0.059373,0.027147,0.027148,-0.086520,-0.086521,
o  ts-643-1_reactant_1,0.001318,0.005941,0.183259,0.197724,0.049693,0.048096,0.148031,0.149628,
o  ts-643-1_reactant_2,-0.091743,-0.033071,0.038767,-0.048434,0.027221,0.027222,-0.075655,-0.075656,
o  ts-644-1_reactant_1,0.006511,0.010521,0.210768,0.232204,0.054392,0.052025,0.177812,0.180179,
o  ts-644-1_reactant_2,-0.091601,-0.032931,0.038759,-0.048299,0.027221,0.027222,-0.075520,-0.075521,
o  ts-645-1_reactant_1,0.055390,0.059829,0.266790,0.339816,0.061402,0.058034,0.278414,0.281782,
o  ts-645-1_reactant_2,-0.092256,-0.033543,0.038798,-0.048918,0.027216,0.027217,-0.076134,-0.076135,
o  ts-646-1_reactant_1,0.019431,0.023657,0.238453,0.273471,0.055814,0.053402,0.217656,0.220068,
o  ts-646-1_reactant_2,-0.091285,-0.032592,0.038736,-0.048017,0.027206,0.027207,-0.075223,-0.075224,
o  ts-647-1_reactant_1,-0.079128,-0.076062,0.199492,0.135035,0.054675,0.051912,0.080360,0.083123,
