   GoodVibes v3.0.1 2023/07/26 15:58:11
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-523-1,-0.083727,-0.036741,0.224923,0.158438,0.059355,0.057169,0.099083,0.101270,
o  ts-524-1,-0.076794,-0.030442,0.252328,0.194565,0.063887,0.061043,0.130678,0.133522,
o  ts-525-2,-0.028705,0.014190,0.307732,0.300976,0.071851,0.067388,0.229125,0.233587,
o  ts-526-1,-0.059291,-0.012803,0.279577,0.240913,0.067857,0.064359,0.173056,0.176554,
o  ts-527-2,-0.155516,-0.106743,0.239630,0.103290,0.065295,0.061735,0.037994,0.041555,
o  ts-528-2,-0.019917,0.026056,0.290112,0.290944,0.068883,0.064932,0.222061,0.226012,
o  ts-529-3,-0.079798,-0.034526,0.197238,0.134840,0.060891,0.058145,0.073949,0.076695,
o  ts-5-2,-0.107460,-0.063434,0.291142,0.202326,0.062646,0.059511,0.139680,0.142815,
o  ts-530-2,-0.081450,-0.032109,0.168929,0.103590,0.058358,0.055628,0.045232,0.047961,
o  ts-531-1,-0.084459,-0.037671,0.186738,0.119489,0.060625,0.057643,0.058864,0.061847,
o  ts-53-1,-0.115142,-0.071233,0.215709,0.118828,0.063670,0.059867,0.055158,0.058961,
o  ts-532-2,-0.081197,-0.035870,0.214643,0.152332,0.066170,0.061765,0.086162,0.090567,
o  ts-533-2,-0.032950,0.009196,0.270502,0.259130,0.072135,0.067096,0.186994,0.192033,
o  ts-534-2,-0.066329,-0.014853,0.241361,0.195975,0.071168,0.065931,0.124807,0.130044,
o  ts-535-2,-0.157588,-0.106591,0.202214,0.063505,0.065410,0.061522,-0.001905,0.001983,
o  ts-536-1,-0.029409,0.022884,0.252046,0.243507,0.071026,0.065921,0.172481,0.177585,
o  ts-537-2,-0.062638,-0.014524,0.196069,0.151438,0.064156,0.060310,0.087282,0.091128,
o  ts-538-2,-0.066097,-0.015705,0.168092,0.118465,0.059914,0.056878,0.058551,0.061587,
o  ts-539-2,-0.069943,-0.022961,0.186055,0.133588,0.061804,0.058668,0.071784,0.074920,
o  ts-540-1,-0.065669,-0.021319,0.214006,0.167450,0.066705,0.062444,0.100745,0.105006,
o  ts-541-1,-0.018375,0.023802,0.269913,0.273338,0.073051,0.067962,0.200287,0.205376,
o  ts-542-2,-0.053869,0.000620,0.240500,0.207999,0.073228,0.067364,0.134772,0.140635,
o  ts-54-2,-0.148778,-0.101229,0.187342,0.055696,0.060545,0.057240,-0.004849,-0.001545,
o  ts-543-2,-0.142620,-0.090737,0.201562,0.078121,0.066834,0.062680,0.011287,0.015441,
o  ts-544-2,-0.011540,0.037426,0.251739,0.261135,0.070921,0.066130,0.190214,0.195005,
o  ts-545-2,-0.023120,0.020986,0.289855,0.287620,0.068858,0.064891,0.218762,0.222729,
o  ts-546-1,-0.020854,0.027188,0.261524,0.260414,0.067553,0.063144,0.192862,0.197270,
o  ts-547-1,-0.030437,0.014674,0.280475,0.270221,0.066511,0.063187,0.203710,0.207035,
o  ts-548-2,-0.023705,0.019522,0.307489,0.305989,0.072203,0.067589,0.233786,0.238400,
o  ts-549-1,0.023949,0.065109,0.363446,0.412303,0.079303,0.073342,0.333000,0.338961,
o  ts-550-1,-0.008009,0.041121,0.333975,0.350289,0.078377,0.072378,0.271912,0.277911,
o  ts-551-1,-0.103467,-0.055497,0.295346,0.213960,0.071667,0.067510,0.142293,0.146450,
o  ts-55-1,-0.241637,-0.188030,0.147408,-0.078533,0.057641,0.054522,-0.136174,-0.133055,
o  ts-552-1,0.034647,0.082959,0.344709,0.403762,0.079793,0.072909,0.323969,0.330853,
o  ts-553-1,-0.072156,-0.023623,0.205834,0.150345,0.060448,0.056899,0.089897,0.093446,
o  ts-554-1,-0.067052,-0.019394,0.178001,0.125989,0.055939,0.053403,0.070050,0.072586,
o  ts-555-2,-0.071176,-0.023955,0.196004,0.140858,0.058071,0.055191,0.082787,0.085668,
o  ts-556-1,-0.070895,-0.025465,0.223878,0.170527,0.061410,0.058300,0.109117,0.112227,
o  ts-557-1,-0.020365,0.023638,0.279731,0.279784,0.069986,0.064833,0.209798,0.214950,
o  ts-558-2,-0.055809,-0.007998,0.250913,0.214456,0.066084,0.062283,0.148372,0.152173,
o  ts-559-1,-0.149603,-0.100121,0.211467,0.079489,0.062205,0.058767,0.017284,0.020722,
o  ts-560-1,-0.019792,0.027548,0.261497,0.261189,0.066776,0.062717,0.194413,0.198471,
o  ts-561-1,-0.142747,-0.095797,0.151077,0.021661,0.051424,0.049547,-0.029763,-0.027887,
o  ts-56-1,-0.109988,-0.062375,0.197745,0.105013,0.060914,0.057601,0.044100,0.047412,
o  ts-562-1,-0.134339,-0.085997,0.122425,0.000330,0.049646,0.047606,-0.049316,-0.047275,
o  ts-563-1,-0.145882,-0.099662,0.140968,0.008025,0.050335,0.048630,-0.042311,-0.040605,
o  ts-564-1,-0.138708,-0.093406,0.168468,0.044465,0.054805,0.052537,-0.010341,-0.008072,
o  ts-565-1,-0.091548,-0.049154,0.224453,0.150319,0.061857,0.058439,0.088462,0.091879,
o  ts-566-1,-0.121494,-0.072926,0.195659,0.090596,0.059622,0.056293,0.030974,0.034303,
o  ts-567-2,-0.220931,-0.166538,0.155741,-0.050199,0.057381,0.053711,-0.107580,-0.103910,
o  ts-568-1,-0.084731,-0.034654,0.205811,0.137832,0.061186,0.057312,0.076646,0.080520,
o  ts-569-1,-0.146402,-0.093372,0.112899,-0.020129,0.053324,0.050369,-0.073452,-0.070498,
o  ts-570-1,-0.135615,-0.083053,0.084890,-0.038835,0.049944,0.047350,-0.088779,-0.086185,
o  ts-571-1,-0.149066,-0.102449,0.103527,-0.033040,0.049889,0.048098,-0.082930,-0.081138,
o  ts-57-1,-0.148156,-0.099963,0.141300,0.007897,0.055809,0.052901,-0.047913,-0.045004,
o  ts-572-1,-0.141611,-0.089576,0.130145,0.003283,0.056626,0.053311,-0.053343,-0.050028,
o  ts-573-1,-0.090475,-0.045377,0.186832,0.113430,0.062079,0.058182,0.051351,0.055248,
o  ts-574-2,-0.126915,-0.077512,0.158150,0.047332,0.059383,0.055967,-0.012051,-0.008634,
o  ts-575-1,-0.216090,-0.166794,0.118629,-0.083265,0.054651,0.052138,-0.137916,-0.135403,
o  ts-576-1,-0.088725,-0.039765,0.168477,0.095978,0.060156,0.056558,0.035822,0.039419,
o  ts-577-1,-0.129565,-0.077344,0.112222,-0.003695,0.054516,0.051482,-0.058210,-0.055177,
o  ts-578-2,-0.119242,-0.068783,0.084136,-0.023009,0.050681,0.048193,-0.073690,-0.071202,
o  ts-579-1,-0.134164,-0.087026,0.102690,-0.018646,0.051409,0.049330,-0.070055,-0.067976,
o  ts-580-1,-0.127594,-0.080747,0.130246,0.017264,0.056104,0.053274,-0.038840,-0.036011,
o  ts-581-1,-0.079906,-0.035493,0.186270,0.123628,0.062764,0.058996,0.060864,0.064632,
o  ts-58-1,-0.143592,-0.091833,0.113067,-0.017251,0.051898,0.049716,-0.069149,-0.066967,
o  ts-582-1,-0.112479,-0.061985,0.157535,0.061379,0.060424,0.056876,0.000956,0.004503,
o  ts-583-2,-0.201859,-0.150019,0.117873,-0.069511,0.056212,0.053253,-0.125723,-0.122764,
o  ts-584-2,-0.073825,-0.024078,0.167779,0.110440,0.061190,0.057455,0.049250,0.052985,
o  ts-585-1,-0.090412,-0.043742,0.206342,0.132299,0.059080,0.055996,0.073219,0.076304,
o  ts-586-2,-0.083874,-0.032690,0.177634,0.108996,0.056869,0.053911,0.052126,0.055084,
o  ts-587-1,-0.094102,-0.049865,0.196301,0.118151,0.057829,0.055008,0.060322,0.063142,
o  ts-588-1,-0.088017,-0.043613,0.223869,0.153614,0.063235,0.059219,0.090379,0.094395,
o  ts-589-1,-0.040680,0.001599,0.279961,0.259637,0.069003,0.064485,0.190633,0.195152,
o  ts-590-1,-0.073070,-0.024176,0.250947,0.197388,0.067096,0.062695,0.130291,0.134692,
o  ts-591-2,-0.166295,-0.111336,0.210851,0.062828,0.067331,0.061201,-0.004503,0.001627,
o  ts-59-1,-0.156490,-0.108137,0.131825,-0.010828,0.051834,0.050382,-0.062663,-0.061211,
o  ts-592-3,-0.033594,0.017355,0.261169,0.247399,0.068754,0.063580,0.178645,0.183819,
o  ts-593-1,-0.134000,-0.087016,0.122845,0.000614,0.047976,0.046399,-0.047362,-0.045785,
o  ts-594-2,-0.126401,-0.070755,0.093674,-0.021648,0.048161,0.045397,-0.069809,-0.067045,
o  ts-595-1,-0.137352,-0.091090,0.112807,-0.013211,0.046751,0.045385,-0.059963,-0.058597,
o  ts-596-1,-0.130739,-0.084984,0.140322,0.022653,0.051122,0.049203,-0.028469,-0.026549,
o  ts-597-1,-0.083663,-0.041010,0.196295,0.128402,0.058145,0.055111,0.070257,0.073291,
o  ts-598-1,-0.116102,-0.065311,0.167112,0.066152,0.057995,0.054182,0.008157,0.011970,
o  ts-599-1,-0.204453,-0.156743,0.127798,-0.063530,0.051893,0.049585,-0.115423,-0.113114,
o  ts-600-1,-0.076584,-0.028577,0.177767,0.116228,0.057165,0.053915,0.059062,0.062313,
o  ts-601-2,-0.098897,-0.051374,0.273922,0.192380,0.059384,0.056707,0.132996,0.135673,
o  ts-602-1,-0.094528,-0.047798,0.245598,0.167157,0.056981,0.054367,0.110175,0.112790,
o  ts-60-2,-0.149953,-0.101923,0.159391,0.025038,0.056449,0.054272,-0.031411,-0.029233,
o  ts-603-2,-0.101007,-0.054837,0.263842,0.179724,0.057580,0.055449,0.122144,0.124275,
o  ts-604-2,-0.094556,-0.048956,0.291490,0.215541,0.062159,0.059280,0.153383,0.156262,
o  ts-605-1,-0.048881,-0.006260,0.347440,0.319901,0.069381,0.065220,0.250520,0.254681,
o  ts-606-2,-0.080413,-0.034800,0.318770,0.258495,0.065617,0.062360,0.192878,0.196135,
o  ts-607-1,-0.175585,-0.127945,0.279293,0.122213,0.062708,0.059483,0.059505,0.062730,
o  ts-608-1,-0.044837,0.000794,0.328969,0.304639,0.067420,0.063490,0.237218,0.241149,
o  ts-609-2,-0.106121,-0.058358,0.235689,0.146894,0.060109,0.057114,0.086785,0.089780,
o  ts-610-2,-0.101632,-0.053910,0.207179,0.121634,0.057515,0.054800,0.064118,0.066834,
o  ts-611-1,-0.106867,-0.059796,0.226033,0.135945,0.058588,0.055886,0.077358,0.080059,
o  ts-61-1,-0.100225,-0.055638,0.215122,0.133335,0.064223,0.060565,0.069112,0.072770,
o  ts-612-2,-0.100439,-0.053950,0.253569,0.171694,0.063615,0.059928,0.108079,0.111766,
o  ts-613-2,-0.053941,-0.010377,0.309558,0.276850,0.070120,0.065529,0.206730,0.211321,
o  ts-614-1,-0.087218,-0.041050,0.280796,0.213671,0.066293,0.062719,0.147378,0.150952,
o  ts-615-1,-0.178807,-0.129708,0.241127,0.080790,0.063306,0.059839,0.017485,0.020951,
o  ts-616-1,-0.051368,-0.004994,0.291015,0.260055,0.067758,0.063637,0.192297,0.196418,
o  ts-617-1,-0.087451,-0.040590,0.234799,0.165115,0.062187,0.058627,0.102927,0.106488,
o  ts-618-1,-0.085447,-0.036792,0.206426,0.137377,0.059015,0.056002,0.078362,0.081375,
o  ts-619-1,-0.091968,-0.045170,0.225215,0.150431,0.060866,0.057472,0.089565,0.092959,
o  ts-6-1,-0.141756,-0.095751,0.262736,0.138403,0.059421,0.056701,0.078982,0.081702,
o  ts-620-2,-0.085812,-0.039174,0.252734,0.185852,0.065205,0.061165,0.120647,0.124687,
o  ts-621-2,-0.039177,0.004891,0.308786,0.291159,0.071436,0.066613,0.219723,0.224546,
o  ts-62-1,-0.133483,-0.085536,0.186819,0.070622,0.061108,0.057950,0.009514,0.012672,
o  ts-622-1,-0.070634,-0.024510,0.280207,0.229931,0.067545,0.063739,0.162386,0.166192,
o  ts-623-1,-0.160983,-0.111574,0.240428,0.098218,0.064690,0.060943,0.033527,0.037275,
o  ts-624-2,-0.034793,0.011769,0.290383,0.276250,0.068813,0.064534,0.207436,0.211715,
o  ts-625-1,-0.048318,-0.002407,0.328603,0.300892,0.067086,0.063414,0.233806,0.237478,
o  ts-626-1,-0.041315,0.004721,0.300195,0.278302,0.065420,0.061484,0.212882,0.216818,
o  ts-627-1,-0.050455,-0.005353,0.318738,0.288445,0.065801,0.062347,0.222644,0.226098,
o  ts-628-1,-0.043984,0.000647,0.346173,0.324135,0.070377,0.066199,0.253758,0.257936,
o  ts-629-1,0.002821,0.045149,0.401989,0.429553,0.077845,0.072196,0.351708,0.357357,
o  ts-630-2,-0.028365,0.016363,0.373760,0.368858,0.073764,0.069334,0.295094,0.299523,
o  ts-631-1,-0.122708,-0.075398,0.333906,0.233036,0.070512,0.066237,0.162524,0.166799,
o  ts-632-2,0.007954,0.052520,0.384141,0.415671,0.074247,0.069492,0.341424,0.346179,
o  ts-63-2,-0.226497,-0.171032,0.146546,-0.063870,0.059704,0.056089,-0.123575,-0.119960,
o  ts-633-1,-0.096678,-0.048133,0.244715,0.164451,0.058338,0.055257,0.106113,0.109194,
o  ts-634-1,-0.091010,-0.043784,0.216658,0.140550,0.054582,0.052153,0.085968,0.088397,
o  ts-635-2,-0.095525,-0.047246,0.234912,0.155237,0.056298,0.053684,0.098939,0.101553,
o  ts-636-1,-0.091321,-0.044853,0.262702,0.188699,0.059502,0.056872,0.129197,0.131827,
o  ts-637-1,-0.042300,0.002437,0.318082,0.296110,0.067884,0.063476,0.228225,0.232634,
o  ts-638-2,-0.078779,-0.031407,0.290072,0.230214,0.063584,0.060302,0.166630,0.169912,
o  ts-639-1,-0.176098,-0.128018,0.250076,0.091467,0.060875,0.057574,0.030591,0.033893,
o  ts-640-1,-0.043472,0.003218,0.300326,0.276108,0.065158,0.061258,0.210950,0.214851,
o  ts-641-2,-0.097354,-0.051197,0.235532,0.155538,0.060132,0.057290,0.095406,0.098248,
o  ts-642-2,-0.098168,-0.050695,0.206682,0.124987,0.059023,0.055923,0.065964,0.069064,
o  ts-64-2,-0.093489,-0.041992,0.196819,0.121101,0.064052,0.059674,0.057048,0.061426,
o  ts-643-1,-0.107805,-0.061539,0.225501,0.134576,0.058018,0.055876,0.076558,0.078700,
o  ts-644-1,-0.100810,-0.055152,0.252937,0.170792,0.062557,0.059753,0.108235,0.111040,
o  ts-645-1,-0.053889,-0.010823,0.308765,0.276352,0.070114,0.065866,0.206238,0.210486,
o  ts-646-1,-0.079196,-0.033693,0.280429,0.221493,0.067247,0.063321,0.154246,0.158172,
o  ts-647-1,-0.176330,-0.127225,0.240605,0.083117,0.064748,0.060896,0.018369,0.022221,
o  ts-648-2,-0.042662,0.002024,0.290990,0.268659,0.066819,0.063267,0.201840,0.205391,
o  ts-649-1,-0.101631,-0.054207,0.197812,0.113436,0.060276,0.057450,0.053159,0.055986,
o  ts-650-2,-0.101727,-0.053573,0.169479,0.083643,0.057362,0.054818,0.026281,0.028825,
o  ts-651-2,-0.111267,-0.063753,0.187790,0.093224,0.058348,0.055994,0.034877,0.037230,
o  ts-652-1,-0.106076,-0.060052,0.215573,0.127861,0.062346,0.059601,0.065515,0.068260,
o  ts-65-2,-0.110200,-0.063691,0.235513,0.142707,0.060248,0.057431,0.082460,0.085276,
o  ts-653-1,-0.058518,-0.015350,0.271578,0.234123,0.069296,0.065366,0.164826,0.168757,
o  ts-654-1,-0.086367,-0.038829,0.242775,0.176643,0.068410,0.063919,0.108232,0.112724,
o  ts-655-2,-0.177249,-0.126964,0.203088,0.044362,0.064190,0.060506,-0.019828,-0.016144,
o  ts-656-3,-0.047922,-0.001982,0.253499,0.225750,0.067282,0.063593,0.158468,0.162158,
o  ts-657-1,-0.085734,-0.038593,0.197109,0.128960,0.062091,0.058805,0.066869,0.070155,
o  ts-658-2,-0.085010,-0.035785,0.168753,0.099921,0.058777,0.055913,0.041144,0.044007,
o  ts-659-1,-0.095039,-0.047352,0.187135,0.109109,0.060080,0.057280,0.049029,0.051829,
o  ts-660-1,-0.090362,-0.043783,0.214876,0.143150,0.063517,0.060630,0.079633,0.082520,
o  ts-661-1,-0.042956,0.001132,0.270848,0.249244,0.070478,0.066384,0.178766,0.182860,
o  ts-662-1,-0.072386,-0.025304,0.242352,0.190201,0.067361,0.063960,0.122840,0.126241,
o  ts-66-2,-0.107893,-0.058416,0.206651,0.115177,0.058407,0.055595,0.056769,0.059582,
o  ts-663-1,-0.161823,-0.111077,0.202430,0.059423,0.065430,0.061552,-0.006008,-0.002129,
o  ts-664-2,-0.032861,0.016300,0.252546,0.240350,0.070210,0.065308,0.170140,0.175043,
o  ts-665-1,-0.043418,0.002546,0.290454,0.267644,0.067669,0.063884,0.199976,0.203760,
o  ts-666-1,-0.044274,0.004853,0.262113,0.237322,0.066298,0.062086,0.171025,0.175236,
o  ts-667-1,-0.053587,-0.007507,0.280415,0.247071,0.067192,0.063316,0.179879,0.183754,
o  ts-668-1,-0.052999,-0.008768,0.308479,0.277173,0.069711,0.066099,0.207461,0.211073,
o  ts-669-2,0.000249,0.042272,0.364065,0.388903,0.077964,0.072395,0.310938,0.316507,
o  ts-670-1,-0.033100,0.017504,0.335000,0.325833,0.076922,0.071200,0.248912,0.254633,
o  ts-671-2,-0.123920,-0.075121,0.295686,0.193803,0.072392,0.067470,0.121411,0.126333,
o  ts-672-1,0.010125,0.058645,0.345625,0.379778,0.078380,0.071802,0.301398,0.307976,
o  ts-67-2,-0.114374,-0.069100,0.225201,0.127884,0.058664,0.056418,0.069219,0.071465,
o  ts-673-1,-0.095937,-0.047943,0.206703,0.127041,0.059212,0.055655,0.067829,0.071386,
o  ts-674-1,-0.093656,-0.046583,0.178854,0.099869,0.053936,0.051985,0.045933,0.047884,
o  ts-675-1,-0.104442,-0.056918,0.196735,0.107938,0.056115,0.053765,0.051823,0.054173,
o  ts-676-1,-0.098784,-0.052897,0.224623,0.143090,0.059775,0.057103,0.083315,0.085988,
o  ts-677-1,-0.052484,-0.009285,0.280704,0.248108,0.066425,0.062760,0.181682,0.185347,
o  ts-678-1,-0.078015,-0.031611,0.251767,0.192814,0.065130,0.061208,0.127684,0.131606,
o  ts-679-1,-0.172599,-0.123686,0.212462,0.057083,0.060781,0.057574,-0.003699,-0.000491,
o  ts-680-1,-0.043274,0.002989,0.262385,0.238256,0.065412,0.061444,0.172844,0.176812,
o  ts-681-2,-0.074676,-0.029926,0.234508,0.177614,0.061127,0.058492,0.116487,0.119122,
o  ts-68-1,-0.108378,-0.063397,0.252771,0.163217,0.063345,0.060295,0.099872,0.102922,
o  ts-682-1,-0.075436,-0.028878,0.206285,0.147357,0.058555,0.056093,0.088803,0.091265,
o  ts-683-2,-0.083716,-0.037866,0.224522,0.158118,0.059846,0.057367,0.098272,0.100751,
o  ts-684-1,-0.076937,-0.031497,0.251964,0.194134,0.064422,0.061230,0.129712,0.132905,
o  ts-685-2,-0.030232,0.012973,0.307820,0.299479,0.071834,0.067212,0.227645,0.232268,
o  ts-686-1,-0.055887,-0.010064,0.279687,0.244347,0.068344,0.064372,0.176003,0.179975,
o  ts-687-2,-0.151432,-0.102849,0.239702,0.107475,0.066052,0.062021,0.041423,0.045454,
o  ts-688-3,-0.020683,0.025632,0.290058,0.290183,0.069059,0.065017,0.221124,0.225166,
o  ts-689-1,-0.076724,-0.029442,0.197063,0.137945,0.061908,0.058759,0.076038,0.079186,
o  ts-690-2,-0.076767,-0.027625,0.168686,0.108103,0.058449,0.055784,0.049654,0.052319,
o  ts-691-1,-0.086340,-0.038748,0.186979,0.117731,0.059964,0.057333,0.057768,0.060398,
o  ts-692-1,-0.082414,-0.036031,0.214858,0.151159,0.063669,0.060716,0.087490,0.090443,
o  ts-69-2,-0.061215,-0.018756,0.308693,0.269021,0.070526,0.066179,0.198495,0.202842,
o  ts-693-2,-0.034731,0.008891,0.270836,0.257531,0.070663,0.066484,0.186868,0.191047,
o  ts-694-1,-0.062710,-0.015182,0.242261,0.199974,0.069587,0.064894,0.130387,0.135080,
o  ts-695-1,-0.153910,-0.104731,0.202441,0.067339,0.065377,0.061496,0.001962,0.005844,
o  ts-696-1,-0.021138,0.026416,0.252456,0.252021,0.070344,0.065429,0.181677,0.186592,
o  ts-697-1,-0.061773,-0.014490,0.196371,0.152431,0.062846,0.059581,0.089585,0.092850,
o  ts-698-1,-0.062064,-0.012858,0.167944,0.122381,0.060054,0.056967,0.062328,0.065414,
o  ts-699-1,-0.070868,-0.022750,0.186494,0.132981,0.061580,0.058508,0.071402,0.074473,
o  ts-700-1,-0.066851,-0.019744,0.214151,0.166293,0.064857,0.061750,0.101435,0.104542,
o  ts-701-1,-0.019324,0.025384,0.270102,0.272493,0.071826,0.067492,0.200667,0.205001,
o  ts-70-1,-0.092824,-0.048261,0.280430,0.207803,0.066160,0.062885,0.141643,0.144918,
o  ts-702-2,-0.049733,-0.002085,0.241669,0.212473,0.068378,0.064876,0.144095,0.147597,
o  ts-703-2,-0.139472,-0.088422,0.201665,0.081325,0.066614,0.062542,0.014710,0.018782,
o  ts-704-1,-0.007969,0.040514,0.251840,0.264779,0.071406,0.066330,0.193372,0.198449,
o  ts-705-1,-0.017659,0.026830,0.289839,0.293026,0.068923,0.064869,0.224103,0.228157,
o  ts-706-2,-0.022742,0.024116,0.261445,0.258345,0.066319,0.062567,0.192026,0.195778,
o  ts-707-1,-0.030979,0.013795,0.279803,0.269254,0.067095,0.063755,0.202159,0.205499,
o  ts-708-1,-0.028963,0.015841,0.307748,0.300835,0.071046,0.067217,0.229789,0.233618,
o  ts-709-1,0.022535,0.064800,0.363318,0.410773,0.078994,0.073351,0.331779,0.337422,
o  ts-710-1,-0.009389,0.040943,0.334282,0.349103,0.078019,0.072152,0.271084,0.276951,
o  ts-711-1,-0.097307,-0.047962,0.295080,0.220076,0.073691,0.068432,0.146385,0.151644,
o  ts-71-1,-0.186474,-0.135348,0.240337,0.072816,0.064424,0.060916,0.008392,0.011900,
o  ts-712-1,0.033427,0.081571,0.345004,0.402697,0.079166,0.072584,0.323531,0.330113,
o  ts-713-1,-0.071191,-0.023600,0.205789,0.151211,0.060919,0.057034,0.090293,0.094178,
o  ts-714-1,-0.070524,-0.023424,0.178047,0.122517,0.055284,0.053119,0.067233,0.069398,
o  ts-715-2,-0.079078,-0.032466,0.196134,0.132873,0.056721,0.054509,0.076152,0.078364,
o  ts-716-2,-0.074572,-0.028570,0.223819,0.166899,0.061580,0.058447,0.105320,0.108452,
o  ts-717-1,-0.028110,0.015308,0.279930,0.272062,0.067812,0.063881,0.204250,0.208181,
o  ts-718-1,-0.055512,-0.009091,0.251081,0.214889,0.066180,0.062194,0.148710,0.152696,
o  ts-719-1,-0.148654,-0.099356,0.211591,0.080529,0.062773,0.058971,0.017756,0.021558,
o  ts-7-1,-0.239798,-0.192747,0.223047,-0.000901,0.056078,0.053730,-0.056978,-0.054631,
o  ts-720-1,-0.020832,0.025602,0.261685,0.260272,0.066434,0.062448,0.193838,0.197824,
o  ts-721-1,-0.035012,0.010224,0.328896,0.314422,0.066755,0.063318,0.247667,0.251104,
o  ts-72-1,-0.050910,-0.006762,0.290646,0.260198,0.067742,0.063812,0.192456,0.196385,
o  ts-722-2,-0.033514,0.013053,0.300338,0.286187,0.064245,0.061075,0.221941,0.225112,
o  ts-723-1,-0.043210,0.002753,0.319085,0.295915,0.064867,0.062017,0.231048,0.233898,
o  ts-724-1,-0.036039,0.009398,0.346534,0.332281,0.069255,0.065762,0.263026,0.266519,
o  ts-725-1,0.010771,0.053944,0.402272,0.437691,0.076874,0.071852,0.360817,0.365840,
o  ts-726-1,-0.014651,0.029953,0.373718,0.382596,0.073851,0.069428,0.308746,0.313169,
o  ts-727-1,-0.113501,-0.068274,0.333617,0.242109,0.070563,0.066537,0.171546,0.175571,
o  ts-728-2,0.023214,0.067386,0.384005,0.431044,0.075541,0.070487,0.355503,0.360557,
o  ts-729-2,-0.038222,0.008432,0.290543,0.272972,0.068550,0.064171,0.204422,0.208801,
o  ts-730-1,-0.038682,0.007038,0.262823,0.243130,0.063912,0.060675,0.179218,0.182455,
o  ts-731-1,-0.043146,0.002697,0.281184,0.257911,0.065709,0.062138,0.192202,0.195773,
o  ts-73-1,-0.155969,-0.107412,0.151341,0.008586,0.050799,0.048629,-0.042213,-0.040043,
o  ts-732-1,-0.037590,0.009848,0.307578,0.292069,0.071701,0.067107,0.220368,0.224962,
o  ts-733-1,0.011054,0.054870,0.364206,0.399868,0.077910,0.072371,0.321958,0.327497,
o  ts-734-1,-0.022294,0.023835,0.335371,0.336805,0.076736,0.070939,0.260070,0.265866,
o  ts-735-1,-0.115870,-0.069079,0.296000,0.201895,0.070862,0.066502,0.131033,0.135392,
o  ts-736-2,0.015199,0.060588,0.345835,0.384809,0.076494,0.070858,0.308315,0.313951,
o  ts-737-1,-0.019649,0.027021,0.289962,0.291220,0.069875,0.065355,0.221344,0.225865,
o  ts-738-1,-0.021273,0.024953,0.262114,0.260119,0.065217,0.061713,0.194901,0.198406,
o  ts-739-1,-0.030530,0.016657,0.280772,0.270292,0.066130,0.062783,0.204162,0.207508,
o  ts-740-1,-0.019072,0.026801,0.307076,0.310463,0.073201,0.068252,0.237262,0.242211,
o  ts-741-1,0.028309,0.072169,0.363553,0.416749,0.079066,0.073306,0.337683,0.343443,
o  ts-74-1,-0.151734,-0.103688,0.123090,-0.016854,0.046876,0.045549,-0.063730,-0.062403,
o  ts-742-1,-0.007546,0.039427,0.334667,0.351122,0.077139,0.071509,0.273982,0.279613,
o  ts-743-1,-0.096937,-0.050286,0.295424,0.220553,0.072335,0.067627,0.148219,0.152926,
o  ts-744-2,0.031969,0.077604,0.345254,0.401249,0.077245,0.071627,0.324004,0.329622,
o  ts-745-1,0.019895,0.063596,0.384251,0.427694,0.073726,0.069405,0.353968,0.358289,
o  ts-746-1,0.017558,0.062477,0.355307,0.395437,0.072318,0.067717,0.323119,0.327720,
o  ts-747-2,0.011345,0.056383,0.374150,0.408764,0.073290,0.068813,0.335474,0.339951,
o  ts-748-1,0.018970,0.062657,0.401836,0.445697,0.076787,0.072108,0.368911,0.373589,
o  ts-749-2,0.066320,0.108075,0.457527,0.551637,0.084719,0.078268,0.466918,0.473369,
o  ts-750-2,0.031284,0.075324,0.429104,0.486937,0.080354,0.075392,0.406582,0.411545,
o  ts-751-1,-0.059288,-0.012751,0.388386,0.354520,0.079989,0.073871,0.274531,0.280649,
o  ts-75-1,-0.158931,-0.110380,0.141517,-0.004876,0.048042,0.046804,-0.052918,-0.051681,
o  ts-752-1,0.071624,0.118731,0.438183,0.537197,0.085090,0.077924,0.452108,0.459274,
o  ts-753-2,-0.033570,0.013255,0.299968,0.285953,0.065664,0.061771,0.220289,0.224183,
o  ts-754-1,-0.029557,0.015565,0.272112,0.260413,0.061220,0.058218,0.199193,0.202195,
o  ts-755-2,-0.031767,0.014012,0.290499,0.277501,0.063000,0.059851,0.214502,0.217650,
o  ts-756-1,-0.031981,0.014382,0.318075,0.306453,0.066497,0.063091,0.239955,0.243362,
o  ts-757-2,0.014950,0.058873,0.373722,0.411919,0.074300,0.069293,0.337619,0.342626,
