   GoodVibes v3.0.1 2023/07/27 15:57:53
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  gs_di_1614,-669.785211,0.072182,-669.707032,0.034848,0.034854,-669.741880,-669.741885,
o  gs_di_1615,-2783.789207,0.071676,-2783.711332,0.036183,0.036188,-2783.747515,-2783.747520,
o  gs_di_1616,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1617,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1618,-249.497918,0.108269,-249.383010,0.035536,0.035430,-249.418547,-249.418440,
o  gs_di_1619,-324.708784,0.113188,-324.588075,0.037872,0.037700,-324.625947,-324.625776,
o  gs_di_1620,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1621,-669.785211,0.072182,-669.707032,0.034848,0.034854,-669.741880,-669.741885,
o  gs_di_1622,-2783.789207,0.071676,-2783.711332,0.036183,0.036188,-2783.747515,-2783.747520,
o  gs_di_1623,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1624,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1625,-249.497918,0.108269,-249.383010,0.035536,0.035430,-249.418547,-249.418440,
o  gs_di_1626,-324.708784,0.113188,-324.588075,0.037872,0.037700,-324.625947,-324.625776,
o  gs_di_1627,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1628,-669.785211,0.072182,-669.707032,0.034848,0.034854,-669.741880,-669.741885,
o  gs_di_1629,-2783.789207,0.071676,-2783.711332,0.036183,0.036188,-2783.747515,-2783.747520,
o  gs_di_1630,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1631,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1632,-249.497918,0.108269,-249.383010,0.035536,0.035430,-249.418547,-249.418440,
o  gs_di_1633,-324.708784,0.113188,-324.588075,0.037872,0.037700,-324.625947,-324.625776,
o  gs_di_1634,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1635,-669.785211,0.072182,-669.707032,0.034848,0.034854,-669.741880,-669.741885,
o  gs_di_1636,-2783.789207,0.071676,-2783.711332,0.036183,0.036188,-2783.747515,-2783.747520,
o  gs_di_1637,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1638,-210.176707,0.081247,-210.090525,0.031317,0.031318,-210.121842,-210.121844,
o  gs_di_1639,-249.497918,0.108269,-249.383010,0.035536,0.035430,-249.418547,-249.418440,
o  gs_di_1641,-302.420033,0.080356,-302.333122,0.035882,0.035871,-302.369004,-302.368992,
o  gs_di_1642,-669.785211,0.072182,-669.707032,0.034848,0.034854,-669.741880,-669.741885,
o  gs_di_1643,-2783.789207,0.071676,-2783.711332,0.036183,0.036188,-2783.747515,-2783.747520,
o  gs_di_1644,-309.425689,0.073361,-309.346617,0.033600,0.033604,-309.380217,-309.380222,
o  gs_di_1645,-155.992148,0.083599,-155.902901,0.032152,0.032146,-155.935053,-155.935047,
o  gs_di_1646,-155.992148,0.083599,-155.902901,0.032152,0.032146,-155.935053,-155.935047,
o  gs_di_1647,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1648,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1649,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1650,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1651,-195.313221,0.111161,-195.194932,0.036012,0.035975,-195.230944,-195.230908,
o  gs_di_1652,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1653,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1654,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1655,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1656,-270.529582,0.116738,-270.404985,0.038279,0.038238,-270.443265,-270.443223,
o  gs_di_1657,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1658,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1659,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1660,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1661,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1662,-248.235242,0.083003,-248.145030,0.036874,0.036816,-248.181904,-248.181846,
o  gs_di_1663,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1664,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1665,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1666,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1667,-615.604299,0.075029,-615.522657,0.035825,0.035800,-615.558482,-615.558457,
o  gs_di_1668,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1669,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1670,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1671,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1672,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1673,-2729.607986,0.074475,-2729.526725,0.037149,0.037112,-2729.563874,-2729.563837,
o  gs_di_1674,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1675,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1676,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1677,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1678,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1679,-255.246353,0.076408,-255.163606,0.034561,0.034546,-255.198167,-255.198152,
o  gs_di_1680,-233.425780,0.118156,-233.300849,0.035671,0.035654,-233.336520,-233.336503,
o  gs_di_1681,-308.641633,0.123543,-308.510524,0.037825,0.037776,-308.548348,-308.548300,
o  gs_di_1682,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1683,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1684,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1685,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1686,-233.425780,0.118156,-233.300849,0.035671,0.035654,-233.336520,-233.336503,
o  gs_di_1687,-308.641633,0.123543,-308.510524,0.037825,0.037776,-308.548348,-308.548300,
o  gs_di_1688,-286.349885,0.090172,-286.252917,0.036348,0.036335,-286.289265,-286.289252,
o  gs_di_1689,-653.716628,0.082175,-653.628253,0.035261,0.035268,-653.663514,-653.663520,
o  gs_di_1690,-2767.720567,0.081644,-2767.632520,0.036593,0.036598,-2767.669113,-2767.669118,
o  gs_di_1691,-293.357620,0.083518,-293.268228,0.033956,0.033961,-293.302183,-293.302189,
o  gs_di_1692,-233.425780,0.118156,-233.300849,0.035671,0.035654,-233.336520,-233.336503,
