   GoodVibes v3.0.1 2023/07/27 11:50:08
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_non_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  gs_dp_1717,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1718,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1719,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1720,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1721,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1722,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1723,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1724,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1725,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1726,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1727,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1728,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1729,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1730,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1731,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1732,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1733,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1734,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1735,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1736,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1737,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1738,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1739,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1740,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1741,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1742,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1743,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1744,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1745,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1746,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1747,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1748,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1749,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1750,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1751,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1752,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1753,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1754,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1755,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1756,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1757,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1758,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1759,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1760,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1761,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1762,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1763,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1764,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1765,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1766,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1767,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1768,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1769,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_737,0.026190,0.051011,0.081200,0.025537,0.025537,0.055663,0.055663,
o  gs_dp_738,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_739,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_740,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_741,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_742,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_743,0.026190,0.051011,0.081200,0.025537,0.025537,0.055663,0.055663,
o  gs_dp_744,0.026190,0.051011,0.081200,0.025537,0.025537,0.055663,0.055663,
o  gs_dp_745,0.026190,0.051011,0.081200,0.025537,0.025537,0.055663,0.055663,
o  gs_dp_746,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_747,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_748,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_749,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_750,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_751,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_752,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_753,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_754,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_755,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_756,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_757,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_758,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_759,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_760,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_761,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_762,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_763,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_764,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_765,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_766,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_767,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_768,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_769,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_770,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_771,0.010382,0.079920,0.095477,0.030595,0.030482,0.064882,0.064995,
o  gs_dp_772,-0.044321,0.085961,0.047466,0.032841,0.032839,0.014625,0.014627,
o  gs_dp_773,0.018183,0.069557,0.092586,0.029530,0.029533,0.063056,0.063053,
o  gs_dp_774,0.009296,0.042869,0.056625,0.029876,0.029878,0.026749,0.026748,
o  gs_dp_775,0.061445,0.136143,0.205263,0.039046,0.038506,0.166217,0.166757,
o  gs_dp_776,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_777,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_778,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_779,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_781,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_782,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_783,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_784,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_785,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_786,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_787,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_788,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_789,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_790,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_791,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_792,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_793,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_794,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_795,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_796,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_797,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_800,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_801,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_802,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_803,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_804,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_805,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_806,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_807,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_808,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_809,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_810,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_811,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_812,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_813,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_814,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_815,-0.026446,0.062528,0.041523,0.032186,0.031964,0.009336,0.009558,
o  gs_dp_816,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_817,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_818,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_819,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_820,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_821,-0.026446,0.062528,0.041523,0.032186,0.031964,0.009336,0.009558,
o  gs_dp_822,-0.026446,0.062528,0.041523,0.032186,0.031964,0.009336,0.009558,
o  gs_dp_823,-0.026446,0.062528,0.041523,0.032186,0.031964,0.009336,0.009558,
o  gs_dp_824,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_825,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_826,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_827,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_828,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_829,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_830,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_831,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_832,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_833,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_834,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_835,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_836,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_837,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_838,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_839,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_840,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_841,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_842,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_843,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_844,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_845,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_846,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_847,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_848,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_849,-0.036892,0.090789,0.060682,0.036392,0.035691,0.024290,0.024990,
o  gs_dp_850,-0.111754,0.096468,-0.007553,0.038739,0.038204,-0.046291,-0.045757,
o  gs_dp_851,-0.039219,0.080159,0.047602,0.035769,0.035187,0.011833,0.012415,
o  gs_dp_852,-0.038928,0.053655,0.020961,0.036529,0.035565,-0.015568,-0.014604,
o  gs_dp_853,0.017070,0.146792,0.173374,0.044293,0.043109,0.129081,0.130265,
o  gs_dp_854,-0.121824,0.058480,-0.057248,0.035245,0.035237,-0.092493,-0.092485,
o  gs_dp_855,-0.121824,0.058480,-0.057248,0.035245,0.035237,-0.092493,-0.092485,
o  gs_dp_856,-0.121824,0.058480,-0.057248,0.035245,0.035237,-0.092493,-0.092485,
   ********************************************************************************************************************************
