   GoodVibes v3.0.1 2024/04/16 15:40:52
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts_528_am1_reopt_reactant_1,0.085179,0.093494,0.247990,0.350205,0.061627,0.057546,0.288578,0.292658,
o  ts_528_am1_reopt_reactant_2,-0.402607,-0.307749,0.122854,-0.269746,0.041941,0.041300,-0.311686,-0.311046,
o  ts_529_am1_reopt_reactant_1,0.029962,0.037264,0.155607,0.198996,0.053114,0.050303,0.145882,0.148693,
o  ts_529_am1_reopt_reactant_2,-0.402676,-0.307959,0.122832,-0.269779,0.042233,0.041477,-0.312012,-0.311256,
o  ts_52_am1_reopt_reactant_1,-0.046070,-0.037097,0.117922,0.083318,0.046216,0.044817,0.037102,0.038501,
o  ts_52_am1_reopt_reactant_2,-0.402839,-0.307768,0.122869,-0.269924,0.042120,0.041431,-0.312044,-0.311355,
o  ts_530_am1_reopt_reactant_1,0.038115,0.046292,0.127315,0.176599,0.046613,0.045388,0.129985,0.131211,
o  ts_530_am1_reopt_reactant_2,-0.403390,-0.308547,0.122867,-0.270462,0.042181,0.041459,-0.312644,-0.311921,
o  ts_531_am1_reopt_reactant_1,0.024750,0.037037,0.144959,0.182012,0.048521,0.047338,0.133491,0.134674,
o  ts_531_am1_reopt_reactant_2,-0.398470,-0.303424,0.122636,-0.265757,0.042311,0.041504,-0.308068,-0.307260,
o  ts_532_am1_reopt_3_reactant_1,0.032358,0.044288,0.172658,0.219033,0.053421,0.051181,0.165613,0.167853,
o  ts_532_am1_reopt_3_reactant_2,-0.399383,-0.304224,0.122742,-0.266588,0.042261,0.041454,-0.308849,-0.308042,
o  ts_533_am1_reopt_2_reactant_1,0.083668,0.094909,0.228909,0.330063,0.062317,0.058642,0.267746,0.271421,
o  ts_533_am1_reopt_2_reactant_2,-0.400054,-0.304851,0.122750,-0.267241,0.042293,0.041480,-0.309533,-0.308720,
o  ts_534_am1_reopt_reactant_1,0.040740,0.050098,0.200113,0.256578,0.057834,0.054797,0.198744,0.201781,
o  ts_534_am1_reopt_reactant_2,-0.403052,-0.308182,0.122920,-0.270124,0.041968,0.041306,-0.312092,-0.311431,
o  ts_535_am1_reopt_reactant_1,-0.041172,-0.032000,0.161154,0.134488,0.054944,0.052336,0.079544,0.082152,
o  ts_535_am1_reopt_reactant_2,-0.403332,-0.308487,0.122879,-0.270431,0.042030,0.041356,-0.312461,-0.311787,
o  ts_536_am1_reopt_2_reactant_1,0.087261,0.097984,0.211018,0.313876,0.057409,0.054659,0.256467,0.259217,
o  ts_536_am1_reopt_2_reactant_2,-0.400377,-0.306699,0.122820,-0.267499,0.042239,0.041439,-0.309738,-0.308938,
o  ts_537_am1_reopt_2_reactant_1,0.047841,0.055898,0.154893,0.216470,0.054240,0.051365,0.162230,0.165104,
o  ts_537_am1_reopt_2_reactant_2,-0.405490,-0.310930,0.122980,-0.272465,0.042203,0.041446,-0.314667,-0.313911,
o  ts_538_am1_reopt_2_reactant_1,0.055608,0.064395,0.126648,0.194607,0.051362,0.048769,0.143245,0.145838,
o  ts_538_am1_reopt_2_reactant_2,-0.404250,-0.309467,0.122912,-0.271279,0.042172,0.041458,-0.313451,-0.312737,
o  ts_539_am1_reopt_reactant_1,0.045461,0.059294,0.144066,0.202141,0.049787,0.048466,0.152355,0.153675,
o  ts_539_am1_reopt_reactant_2,-0.397354,-0.303402,0.122630,-0.264668,0.042151,0.041399,-0.306819,-0.306067,
o  ts_53_am1_reopt_reactant_1,0.004760,0.014779,0.174053,0.192911,0.052902,0.050830,0.140009,0.142081,
o  ts_53_am1_reopt_reactant_2,-0.403205,-0.308061,0.122881,-0.270276,0.042110,0.041432,-0.312385,-0.311708,
o  ts_540_am1_reopt_reactant_1,0.050743,0.062242,0.172029,0.237937,0.057265,0.054116,0.180673,0.183821,
o  ts_540_am1_reopt_reactant_2,-0.399817,-0.304676,0.122762,-0.267000,0.042252,0.041452,-0.309252,-0.308453,
o  ts_541_am1_reopt_reactant_1,0.099573,0.112799,0.228132,0.345532,0.063893,0.059884,0.281639,0.285648,
o  ts_541_am1_reopt_reactant_2,-0.400275,-0.305087,0.122764,-0.267450,0.042276,0.041472,-0.309727,-0.308922,
o  ts_542_am1_reopt_reactant_1,0.057581,0.066501,0.199391,0.273001,0.059278,0.055961,0.213723,0.217040,
o  ts_542_am1_reopt_reactant_2,-0.403494,-0.308649,0.122947,-0.270540,0.041968,0.041309,-0.312508,-0.311849,
o  ts_543_am1_reopt_reactant_1,-0.025104,-0.015974,0.160354,0.150120,0.057123,0.053922,0.092997,0.096198,
o  ts_543_am1_reopt_reactant_2,-0.403257,-0.308450,0.122896,-0.270342,0.042029,0.041346,-0.312371,-0.311688,
o  ts_544_am1_reopt_reactant_1,0.102846,0.113286,0.210281,0.329080,0.059321,0.055954,0.269760,0.273126,
o  ts_544_am1_reopt_reactant_2,-0.406316,-0.311825,0.123020,-0.273267,0.042117,0.041400,-0.315384,-0.314667,
o  ts_545_am1_reopt_reactant_1,0.089034,0.098880,0.248212,0.353214,0.057235,0.054759,0.295979,0.298455,
o  ts_545_am1_reopt_reactant_2,-0.399635,-0.304580,0.122823,-0.266770,0.042200,0.041418,-0.308969,-0.308188,
o  ts_546_am1_reopt_reactant_1,0.089323,0.098358,0.220251,0.325061,0.057244,0.054211,0.267816,0.270849,
o  ts_546_am1_reopt_reactant_2,-0.402085,-0.307127,0.122774,-0.269239,0.042234,0.041485,-0.311473,-0.310724,
o  ts_547_am1_reopt_reactant_1,0.080801,0.093119,0.237794,0.335185,0.058882,0.055957,0.276303,0.279228,
o  ts_547_am1_reopt_reactant_2,-0.398097,-0.302862,0.122636,-0.265396,0.042257,0.041462,-0.307653,-0.306857,
o  ts_548_am1_reopt_reactant_1,0.087405,0.098803,0.265401,0.371195,0.064218,0.060025,0.306977,0.311170,
o  ts_548_am1_reopt_reactant_2,-0.398047,-0.302817,0.122639,-0.265342,0.042264,0.041464,-0.307607,-0.306806,
o  ts_549_am1_reopt_2_reactant_1,0.138488,0.148831,0.321597,0.481080,0.070682,0.065628,0.410397,0.415452,
o  ts_549_am1_reopt_2_reactant_2,-0.394089,-0.300023,0.122596,-0.261467,0.042007,0.041313,-0.303473,-0.302780,
o  ts_54_am1_reopt_2_reactant_1,-0.031534,-0.023962,0.145755,0.127092,0.049154,0.047778,0.077938,0.079315,
o  ts_54_am1_reopt_2_reactant_2,-0.400853,-0.307082,0.122808,-0.268002,0.042118,0.041396,-0.310120,-0.309398,
o  ts_550_am1_reopt_reactant_1,0.094854,0.105645,0.292882,0.406819,0.064785,0.061242,0.342034,0.345578,
o  ts_550_am1_reopt_reactant_2,-0.401527,-0.306536,0.122854,-0.268671,0.041915,0.041275,-0.310586,-0.309947,
o  ts_551_am1_reopt_2_reactant_1,0.012815,0.021860,0.253440,0.283544,0.062038,0.058261,0.221506,0.225283,
o  ts_551_am1_reopt_2_reactant_2,-0.402088,-0.307331,0.122808,-0.269211,0.042221,0.041478,-0.311431,-0.310689,
o  ts_552_am1_reopt_3_reactant_1,0.142985,0.154994,0.303371,0.464738,0.063278,0.059870,0.401460,0.404869,
o  ts_552_am1_reopt_3_reactant_2,-0.401110,-0.307401,0.122868,-0.268244,0.041955,0.041271,-0.310199,-0.309515,
o  ts_553_am1_reopt_reactant_1,0.038101,0.046579,0.165020,0.215200,0.048083,0.046697,0.167117,0.168503,
o  ts_553_am1_reopt_reactant_2,-0.401635,-0.306638,0.122754,-0.268844,0.042073,0.041387,-0.310917,-0.310230,
o  ts_554_am1_reopt_2_reactant_1,0.043149,0.051286,0.136552,0.189724,0.043125,0.042617,0.146599,0.147107,
o  ts_554_am1_reopt_2_reactant_2,-0.404031,-0.309162,0.122878,-0.271145,0.041915,0.041304,-0.313060,-0.312449,
o  ts_555_am1_reopt_2_reactant_1,0.032415,0.044926,0.154677,0.198870,0.047231,0.046039,0.151639,0.152831,
o  ts_555_am1_reopt_2_reactant_2,-0.398666,-0.303524,0.122616,-0.265963,0.042358,0.041528,-0.308321,-0.307491,
o  ts_556_am1_reopt_reactant_1,0.040666,0.050504,0.182139,0.236362,0.051905,0.049961,0.184457,0.186401,
o  ts_556_am1_reopt_reactant_2,-0.399027,-0.303878,0.122667,-0.266300,0.042249,0.041458,-0.308549,-0.307758,
o  ts_557_am1_reopt_reactant_1,0.089871,0.100481,0.238097,0.344303,0.059461,0.056117,0.284842,0.288185,
o  ts_557_am1_reopt_reactant_2,-0.399872,-0.304676,0.122707,-0.267095,0.042292,0.041489,-0.309386,-0.308583,
o  ts_558_am1_reopt_2_reactant_1,0.054660,0.062962,0.209550,0.279282,0.055855,0.053208,0.223428,0.226074,
o  ts_558_am1_reopt_2_reactant_2,-0.404708,-0.309895,0.122928,-0.271784,0.041879,0.041273,-0.313663,-0.313057,
o  ts_559_am1_reopt_3_reactant_1,-0.034724,-0.026770,0.170237,0.148938,0.052897,0.050280,0.096041,0.098658,
o  ts_559_am1_reopt_3_reactant_2,-0.404115,-0.309297,0.122871,-0.271229,0.041945,0.041325,-0.313174,-0.312555,
o  ts_55_am1_reopt_reactant_1,-0.118633,-0.111444,0.106496,-0.001122,0.044874,0.043966,-0.045997,-0.045088,
o  ts_55_am1_reopt_reactant_2,-0.404856,-0.311214,0.123035,-0.271822,0.041885,0.041291,-0.313707,-0.313112,
o  ts_560_am1_reopt_2_reactant_1,0.092138,0.101625,0.220378,0.326929,0.054495,0.052175,0.272434,0.274754,
o  ts_560_am1_reopt_2_reactant_2,-0.402832,-0.309146,0.122835,-0.269954,0.042093,0.041387,-0.312046,-0.311340,
o  ts_561_am1_reopt_reactant_1,-0.025219,-0.018738,0.109513,0.093466,0.040743,0.040017,0.052723,0.053449,
o  ts_561_am1_reopt_reactant_2,-0.405069,-0.311184,0.122906,-0.272127,0.042005,0.041371,-0.314132,-0.313498,
o  ts_562_am1_reopt_reactant_1,-0.017335,-0.010448,0.081210,0.071702,0.037319,0.036990,0.034382,0.034712,
o  ts_562_am1_reopt_reactant_2,-0.405917,-0.312077,0.122935,-0.272941,0.042025,0.041386,-0.314966,-0.314326,
o  ts_563_am1_reopt_reactant_1,-0.028087,-0.018219,0.099019,0.079834,0.040066,0.039342,0.039769,0.040492,
o  ts_563_am1_reopt_reactant_2,-0.403305,-0.309286,0.122844,-0.270435,0.041951,0.041334,-0.312387,-0.311769,
o  ts_564_am1_reopt_2_reactant_1,-0.021803,-0.013824,0.126535,0.114455,0.042203,0.041526,0.072253,0.072929,
o  ts_564_am1_reopt_2_reactant_2,-0.402839,-0.309221,0.122846,-0.269927,0.042203,0.041452,-0.312130,-0.311378,
o  ts_565_am1_reopt_reactant_1,0.027410,0.036520,0.182430,0.222327,0.049638,0.047931,0.172690,0.174396,
o  ts_565_am1_reopt_reactant_2,-0.405020,-0.310133,0.122939,-0.272021,0.042127,0.041444,-0.314148,-0.313465,
o  ts_566_am1_reopt_2_reactant_1,-0.011191,-0.003779,0.154681,0.155333,0.047280,0.045909,0.108053,0.109423,
o  ts_566_am1_reopt_2_reactant_2,-0.403976,-0.310309,0.122980,-0.270929,0.042207,0.041469,-0.313136,-0.312398,
o  ts_567_am1_reopt_2_reactant_1,-0.100371,-0.095030,0.114830,0.024818,0.044134,0.042966,-0.019316,-0.018148,
o  ts_567_am1_reopt_2_reactant_2,-0.407266,-0.313651,0.123055,-0.274216,0.041860,0.041273,-0.316076,-0.315489,
o  ts_568_am1_reopt_reactant_1,0.028175,0.035185,0.164870,0.204405,0.046757,0.045417,0.157648,0.158988,
o  ts_568_am1_reopt_reactant_2,-0.407366,-0.313834,0.123069,-0.274312,0.041831,0.041254,-0.316143,-0.315566,
o  ts_569_am1_reopt_2_reactant_1,-0.019678,-0.011717,0.072297,0.061151,0.039623,0.039177,0.021528,0.021974,
o  ts_569_am1_reopt_2_reactant_2,-0.405948,-0.312093,0.122983,-0.272937,0.041975,0.041355,-0.314913,-0.314292,
o  ts_56_am1_reopt_reactant_1,0.005983,0.013927,0.156397,0.175427,0.051331,0.048965,0.124096,0.126462,
o  ts_56_am1_reopt_reactant_2,-0.405791,-0.312093,0.123044,-0.272753,0.041893,0.041276,-0.314647,-0.314029,
o  ts_570_am1_reopt_reactant_1,-0.019832,-0.014498,0.044062,0.031529,0.036854,0.036719,-0.005325,-0.005190,
o  ts_570_am1_reopt_reactant_2,-0.408958,-0.315462,0.123144,-0.275815,0.041889,0.041298,-0.317704,-0.317113,
o  ts_571_am1_reopt_reactant_1,-0.026060,-0.014057,0.061923,0.044134,0.038971,0.038585,0.005163,0.005549,
o  ts_571_am1_reopt_reactant_2,-0.403765,-0.308742,0.122797,-0.270891,0.042188,0.041493,-0.313080,-0.312385,
o  ts_572_am1_reopt_2_reactant_1,-0.019965,-0.010339,0.089569,0.079537,0.043273,0.042437,0.036264,0.037100,
o  ts_572_am1_reopt_2_reactant_2,-0.403547,-0.309809,0.122847,-0.270640,0.042158,0.041429,-0.312798,-0.312069,
o  ts_573_am1_reopt_reactant_1,0.025609,0.034610,0.145368,0.183755,0.050627,0.048763,0.133128,0.134992,
o  ts_573_am1_reopt_reactant_2,-0.406765,-0.311890,0.122935,-0.273772,0.042103,0.041450,-0.315875,-0.315222,
o  ts_574_am1_reopt_reactant_1,-0.012369,-0.004714,0.117358,0.116346,0.046374,0.045314,0.069972,0.071032,
o  ts_574_am1_reopt_reactant_2,-0.405360,-0.311809,0.123022,-0.272276,0.042180,0.041456,-0.314456,-0.313732,
o  ts_575_am1_reopt_reactant_1,-0.099705,-0.093110,0.077852,-0.012128,0.042986,0.042163,-0.055114,-0.054291,
o  ts_575_am1_reopt_reactant_2,-0.408589,-0.315043,0.123108,-0.275470,0.041923,0.041318,-0.317393,-0.316788,
o  ts_576_am1_reopt_reactant_1,0.023833,0.031664,0.127793,0.162429,0.045487,0.044527,0.116942,0.117903,
o  ts_576_am1_reopt_reactant_2,-0.408108,-0.314732,0.123176,-0.274928,0.041940,0.041316,-0.316868,-0.316243,
o  ts_577_am1_reopt_reactant_1,-0.007186,0.000236,0.071640,0.073337,0.041397,0.040726,0.031940,0.032610,
o  ts_577_am1_reopt_reactant_2,-0.408936,-0.315381,0.123147,-0.275773,0.041973,0.041346,-0.317746,-0.317119,
o  ts_578_am1_reopt_reactant_1,0.001883,0.010258,0.043432,0.052799,0.037984,0.037873,0.014815,0.014926,
o  ts_578_am1_reopt_reactant_2,-0.408583,-0.314806,0.123046,-0.275497,0.042012,0.041396,-0.317508,-0.316892,
o  ts_579_am1_reopt_reactant_1,-0.006800,0.004571,0.060963,0.062766,0.040237,0.039974,0.022529,0.022792,
o  ts_579_am1_reopt_reactant_2,-0.404348,-0.310184,0.122903,-0.271415,0.041953,0.041355,-0.313368,-0.312770,
o  ts_57_am1_reopt_reactant_1,-0.030064,-0.023164,0.099861,0.079286,0.041461,0.041176,0.037825,0.038110,
o  ts_57_am1_reopt_reactant_2,-0.405094,-0.310344,0.122942,-0.272089,0.042182,0.041469,-0.314271,-0.313558,
o  ts_580_am1_reopt_reactant_1,-0.003606,0.007066,0.088796,0.095421,0.044693,0.043689,0.050728,0.051731,
o  ts_580_am1_reopt_reactant_2,-0.403511,-0.309774,0.122835,-0.270611,0.042166,0.041436,-0.312777,-0.312047,
o  ts_581_am1_reopt_reactant_1,0.044648,0.057506,0.144781,0.202431,0.052221,0.050036,0.150210,0.152395,
o  ts_581_am1_reopt_reactant_2,-0.406227,-0.311254,0.122995,-0.273188,0.042073,0.041414,-0.315261,-0.314602,
o  ts_582_am1_reopt_2_reactant_1,0.004566,0.012878,0.116483,0.132782,0.048102,0.046749,0.084680,0.086033,
o  ts_582_am1_reopt_2_reactant_2,-0.405559,-0.312035,0.123046,-0.272459,0.042151,0.041439,-0.314610,-0.313898,
o  ts_583_am1_reopt_reactant_1,-0.084278,-0.076255,0.077163,0.002870,0.044300,0.043335,-0.041430,-0.040466,
o  ts_583_am1_reopt_reactant_2,-0.409163,-0.315672,0.123137,-0.276015,0.041930,0.041325,-0.317945,-0.317340,
o  ts_584_am1_reopt_reactant_1,0.048791,0.059736,0.127054,0.187808,0.049714,0.047709,0.138094,0.140099,
o  ts_584_am1_reopt_reactant_2,-0.407412,-0.313838,0.123073,-0.274315,0.041999,0.041363,-0.316314,-0.315679,
o  ts_585_am1_reopt_reactant_1,0.029188,0.037293,0.165360,0.206462,0.047529,0.046285,0.158933,0.160177,
o  ts_585_am1_reopt_reactant_2,-0.403358,-0.309422,0.122833,-0.270455,0.042159,0.041445,-0.312614,-0.311899,
o  ts_586_am1_reopt_2_reactant_1,0.033491,0.042129,0.137156,0.181225,0.044484,0.043653,0.136742,0.137572,
o  ts_586_am1_reopt_2_reactant_2,-0.408699,-0.314163,0.123035,-0.275593,0.042205,0.041505,-0.317798,-0.317098,
o  ts_587_am1_reopt_reactant_1,0.026407,0.038476,0.154665,0.192831,0.048093,0.046381,0.144737,0.146449,
o  ts_587_am1_reopt_reactant_2,-0.403150,-0.308004,0.122800,-0.270298,0.042099,0.041423,-0.312397,-0.311721,
o  ts_588_am1_reopt_reactant_1,0.032094,0.043170,0.182074,0.227699,0.052749,0.050316,0.174950,0.177383,
o  ts_588_am1_reopt_reactant_2,-0.403294,-0.308110,0.122807,-0.270445,0.042045,0.041391,-0.312490,-0.311836,
o  ts_589_am1_reopt_2_reactant_1,0.081071,0.091721,0.238452,0.335680,0.059106,0.055875,0.276574,0.279806,
o  ts_589_am1_reopt_2_reactant_2,-0.404270,-0.309265,0.122950,-0.271270,0.042116,0.041425,-0.313386,-0.312695,
o  ts_58_am1_reopt_reactant_1,-0.026564,-0.018611,0.072047,0.054297,0.039970,0.039752,0.014328,0.014545,
o  ts_58_am1_reopt_reactant_2,-0.407075,-0.312364,0.123023,-0.274037,0.041950,0.041348,-0.315987,-0.315385,
o  ts_590_am1_reopt_2_reactant_1,0.039988,0.048524,0.210005,0.264923,0.054917,0.052750,0.210006,0.212174,
o  ts_590_am1_reopt_2_reactant_2,-0.404455,-0.310785,0.122956,-0.271441,0.042177,0.041452,-0.313618,-0.312894,
o  ts_591_am1_reopt_reactant_1,-0.047533,-0.039297,0.170733,0.136307,0.050810,0.049136,0.085497,0.087171,
o  ts_591_am1_reopt_reactant_2,-0.406824,-0.313103,0.123077,-0.273750,0.041867,0.041277,-0.315617,-0.315027,
o  ts_592_am1_reopt_reactant_1,0.079482,0.088800,0.220366,0.314221,0.054146,0.051811,0.260074,0.262410,
o  ts_592_am1_reopt_reactant_2,-0.406651,-0.313116,0.123067,-0.273526,0.042150,0.041456,-0.315677,-0.314982,
o  ts_593_am1_reopt_reactant_1,-0.016003,-0.008780,0.081274,0.072943,0.036843,0.036765,0.036100,0.036178,
o  ts_593_am1_reopt_reactant_2,-0.405201,-0.311299,0.122879,-0.272263,0.042097,0.041427,-0.314360,-0.313690,
o  ts_594_am1_reopt_reactant_1,-0.006448,0.001093,0.052850,0.052866,0.033888,0.033750,0.018979,0.019116,
o  ts_594_am1_reopt_reactant_2,-0.405767,-0.311916,0.122906,-0.272794,0.042131,0.041449,-0.314925,-0.314243,
o  ts_595_am1_reopt_2_reactant_1,-0.019248,-0.008440,0.070897,0.058994,0.035945,0.035909,0.023049,0.023085,
o  ts_595_am1_reopt_2_reactant_2,-0.402979,-0.308885,0.122809,-0.270111,0.042099,0.041416,-0.312210,-0.311527,
o  ts_596_am1_reopt_reactant_1,-0.012793,-0.003588,0.098513,0.094768,0.040560,0.039954,0.054208,0.054814,
o  ts_596_am1_reopt_reactant_2,-0.403048,-0.308897,0.122817,-0.270181,0.042058,0.041391,-0.312239,-0.311572,
o  ts_597_am1_reopt_reactant_1,0.037427,0.047000,0.154576,0.203650,0.047480,0.046135,0.156170,0.157515,
o  ts_597_am1_reopt_reactant_2,-0.404979,-0.310073,0.122933,-0.271977,0.042154,0.041461,-0.314132,-0.313439,
o  ts_598_am1_reopt_2_reactant_1,-0.004129,0.003751,0.126489,0.132739,0.043598,0.042921,0.089142,0.089819,
o  ts_598_am1_reopt_2_reactant_2,-0.404407,-0.310757,0.122956,-0.271376,0.042227,0.041486,-0.313603,-0.312862,
o  ts_599_am1_reopt_2_reactant_1,-0.090533,-0.084520,0.086760,0.004982,0.039956,0.039479,-0.034974,-0.034496,
o  ts_599_am1_reopt_2_reactant_2,-0.407371,-0.313737,0.123031,-0.274321,0.041950,0.041335,-0.316271,-0.315655,
o  ts_59_am1_reopt_reactant_1,-0.033265,-0.023455,0.089656,0.066340,0.042417,0.041954,0.023923,0.024386,
o  ts_59_am1_reopt_reactant_2,-0.402927,-0.307851,0.122874,-0.270002,0.042135,0.041443,-0.312136,-0.311445,
o  ts_5_am1_reopt_2_reactant_1,0.006437,0.015158,0.248791,0.269245,0.051197,0.049677,0.218048,0.219568,
o  ts_5_am1_reopt_2_reactant_2,-0.399019,-0.305059,0.122738,-0.266253,0.042007,0.041348,-0.308260,-0.307600,
o  ts_600_am1_reopt_2_reactant_1,0.034317,0.041955,0.137065,0.181949,0.044954,0.043867,0.136995,0.138081,
o  ts_600_am1_reopt_2_reactant_2,-0.408100,-0.314582,0.123101,-0.275007,0.041868,0.041278,-0.316875,-0.316285,
o  ts_601_am1_reopt_3_reactant_1,0.015039,0.022146,0.232252,0.260499,0.050663,0.048283,0.209836,0.212215,
o  ts_601_am1_reopt_3_reactant_2,-0.397449,-0.303325,0.122698,-0.264717,0.042008,0.041358,-0.306726,-0.306075,
o  ts_602_am1_reopt_reactant_1,0.016656,0.023604,0.203588,0.231415,0.043866,0.043441,0.187549,0.187974,
o  ts_602_am1_reopt_reactant_2,-0.398553,-0.304516,0.122779,-0.265749,0.041979,0.041341,-0.307728,-0.307091,
o  ts_603_am1_reopt_reactant_1,0.010996,0.020642,0.221157,0.244467,0.046546,0.045790,0.197921,0.198677,
o  ts_603_am1_reopt_reactant_2,-0.396249,-0.302180,0.122624,-0.263591,0.042020,0.041351,-0.305611,-0.304942,
o  ts_604_am1_reopt_2_reactant_1,0.016724,0.025289,0.248708,0.280352,0.053755,0.051590,0.226597,0.228762,
o  ts_604_am1_reopt_2_reactant_2,-0.396072,-0.301991,0.122622,-0.263412,0.042036,0.041361,-0.305448,-0.304772,
o  ts_605_am1_reopt_2_reactant_1,0.064104,0.073571,0.304661,0.386432,0.060745,0.057618,0.325687,0.328814,
o  ts_605_am1_reopt_2_reactant_2,-0.398017,-0.302760,0.122670,-0.265313,0.042005,0.041361,-0.307318,-0.306675,
o  ts_606_am1_reopt2_reactant_1,0.026315,0.033139,0.277375,0.319483,0.055318,0.053201,0.264165,0.266282,
o  ts_606_am1_reopt2_reactant_2,-0.399055,-0.305160,0.122777,-0.266235,0.042100,0.041377,-0.308335,-0.307612,
o  ts_607_am1_reopt_reactant_1,-0.065642,-0.060083,0.237312,0.186127,0.052596,0.050708,0.133531,0.135419,
o  ts_607_am1_reopt_reactant_2,-0.398802,-0.304768,0.122818,-0.265963,0.041965,0.041337,-0.307928,-0.307300,
o  ts_608_am1_reopt_reactant_1,0.061405,0.068569,0.287298,0.364228,0.055096,0.053028,0.309131,0.311200,
o  ts_608_am1_reopt_reactant_2,-0.401591,-0.307871,0.122894,-0.268680,0.041998,0.041327,-0.310677,-0.310007,
o  ts_609_am1_reopt_reactant_1,0.006788,0.012101,0.194263,0.214082,0.050762,0.048398,0.163320,0.165684,
o  ts_609_am1_reopt_reactant_2,-0.400318,-0.306316,0.122866,-0.267427,0.041998,0.041350,-0.309425,-0.308777,
o  ts_60_am1_reopt_2_reactant_1,-0.027893,-0.017945,0.117268,0.101083,0.047349,0.045963,0.053734,0.055120,
o  ts_60_am1_reopt_2_reactant_2,-0.402955,-0.307882,0.122880,-0.270028,0.042117,0.041431,-0.312146,-0.311459,
o  ts_610_am1_reopt_2_reactant_1,0.015313,0.020553,0.165885,0.192047,0.043862,0.043286,0.148185,0.148761,
o  ts_610_am1_reopt_2_reactant_2,-0.400959,-0.307039,0.122899,-0.268038,0.041987,0.041348,-0.310025,-0.309386,
o  ts_611_am1_reopt_2_reactant_1,0.010321,0.021936,0.183704,0.206862,0.048954,0.047366,0.157908,0.159496,
o  ts_611_am1_reopt_2_reactant_2,-0.398186,-0.302959,0.122659,-0.265473,0.042088,0.041416,-0.307561,-0.306889,
o  ts_612_am1_reopt_reactant_1,0.015800,0.026169,0.211137,0.241564,0.053526,0.051294,0.188038,0.190270,
o  ts_612_am1_reopt_reactant_2,-0.396312,-0.302218,0.122655,-0.263618,0.042060,0.041368,-0.305678,-0.304986,
o  ts_613_am1_reopt_2_reactant_1,0.064342,0.074936,0.267142,0.348862,0.060719,0.057450,0.288143,0.291412,
o  ts_613_am1_reopt_2_reactant_2,-0.398496,-0.303215,0.122714,-0.265754,0.041994,0.041349,-0.307748,-0.307103,
o  ts_614_am1_reopt_2_reactant_1,0.024961,0.032021,0.239173,0.279919,0.056154,0.053658,0.223765,0.226261,
o  ts_614_am1_reopt_2_reactant_2,-0.400624,-0.306847,0.122834,-0.267751,0.042091,0.041372,-0.309842,-0.309123,
o  ts_615_am1_reopt_reactant_1,-0.065471,-0.058903,0.199416,0.148296,0.053455,0.051011,0.094842,0.097286,
o  ts_615_am1_reopt_reactant_2,-0.403186,-0.308248,0.122852,-0.270286,0.042087,0.041431,-0.312373,-0.311716,
o  ts_616_am1_reopt_2_reactant_1,0.059445,0.066752,0.249567,0.324313,0.055076,0.052862,0.269237,0.271451,
o  ts_616_am1_reopt_2_reactant_2,-0.403265,-0.309664,0.122960,-0.270293,0.041978,0.041314,-0.312271,-0.311607,
o  ts_617_am1_reopt_reactant_1,0.025707,0.031618,0.193526,0.232538,0.050984,0.048999,0.181554,0.183540,
o  ts_617_am1_reopt_reactant_2,-0.399752,-0.305737,0.122855,-0.266870,0.042006,0.041355,-0.308876,-0.308224,
o  ts_618_am1_reopt_reactant_1,0.033440,0.039104,0.165101,0.209710,0.045397,0.044582,0.164313,0.165127,
o  ts_618_am1_reopt_reactant_2,-0.400862,-0.306947,0.122907,-0.267931,0.041992,0.041354,-0.309923,-0.309285,
o  ts_619_am1_reopt_reactant_1,0.027229,0.039297,0.182841,0.223237,0.050181,0.048534,0.173056,0.174703,
o  ts_619_am1_reopt_reactant_2,-0.397596,-0.302368,0.122655,-0.264890,0.042089,0.041412,-0.306978,-0.306302,
o  ts_61_am1_reopt_reactant_1,0.022075,0.033639,0.173274,0.209783,0.054747,0.052296,0.155036,0.157486,
o  ts_61_am1_reopt_reactant_2,-0.402861,-0.307711,0.122875,-0.269936,0.042120,0.041438,-0.312055,-0.311373,
o  ts_620_am1_reopt_2_reactant_1,0.031643,0.042519,0.210168,0.256932,0.055851,0.052939,0.201081,0.203994,
o  ts_620_am1_reopt_2_reactant_2,-0.395055,-0.300974,0.122639,-0.262381,0.042044,0.041355,-0.304425,-0.303736,
o  ts_621_am1_reopt_reactant_1,0.080878,0.092005,0.266323,0.364942,0.062589,0.058834,0.302353,0.306108,
o  ts_621_am1_reopt_reactant_2,-0.397885,-0.302576,0.122715,-0.265146,0.041992,0.041340,-0.307138,-0.306486,
