   GoodVibes v3.0.1 2023/07/27 15:03:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_endo_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1107,-367.357770,0.189322,-367.158528,0.042832,0.042734,-367.201360,-367.201261,
o  ts_endo_1108,-442.569592,0.194030,-442.364616,0.045613,0.045194,-442.410229,-442.409810,
o  ts_endo_1109,-420.276227,0.161178,-420.105010,0.043694,0.043500,-420.148704,-420.148510,
o  ts_endo_1110,-787.645570,0.153016,-787.483086,0.042646,0.042509,-787.525732,-787.525596,
o  ts_endo_1111,-2901.649474,0.152482,-2901.487291,0.043951,0.043765,-2901.531242,-2901.531056,
o  ts_endo_1112,-427.290159,0.154286,-427.126741,0.041485,0.041371,-427.168226,-427.168112,
o  ts_endo_1113,-442.566570,0.193438,-442.361973,0.046285,0.045802,-442.408258,-442.407774,
o  ts_endo_1114,-517.779349,0.198268,-517.568957,0.048805,0.048063,-517.617761,-517.617020,
o  ts_endo_1115,-495.484668,0.165328,-495.308095,0.047013,0.046428,-495.355108,-495.354523,
o  ts_endo_1116,-862.854066,0.157244,-862.686160,0.045983,0.045426,-862.732142,-862.731585,
o  ts_endo_1117,-2976.857929,0.156683,-2976.690338,0.047311,0.046666,-2976.737649,-2976.737004,
o  ts_endo_1118,-502.498515,0.158573,-502.329632,0.044814,0.044293,-502.374446,-502.373924,
o  ts_endo_1119,-383.393767,0.178655,-383.205205,0.042886,0.042769,-383.248091,-383.247974,
o  ts_endo_1120,-458.605964,0.183434,-458.411630,0.045558,0.045135,-458.457188,-458.456765,
o  ts_endo_1121,-436.313051,0.150391,-436.152643,0.043701,0.043493,-436.196344,-436.196136,
o  ts_endo_1122,-803.681693,0.142246,-803.529934,0.042917,0.042713,-803.572851,-803.572647,
o  ts_endo_1123,-2917.685564,0.141751,-2917.534107,0.044071,0.043849,-2917.578179,-2917.577956,
o  ts_endo_1124,-443.327595,0.143193,-443.175106,0.042206,0.041754,-443.217312,-443.216860,
o  ts_endo_1125,-787.651346,0.152982,-787.488808,0.042996,0.042759,-787.531804,-787.531567,
o  ts_endo_1126,-862.863250,0.157630,-862.695016,0.045830,0.045219,-862.740846,-862.740235,
o  ts_endo_1127,-840.567296,0.124682,-840.432940,0.043812,0.043478,-840.476752,-840.476417,
o  ts_endo_1128,-1207.938039,0.116574,-1207.812357,0.042798,0.042499,-1207.855155,-1207.854856,
o  ts_endo_1129,-3321.941869,0.115990,-3321.816519,0.044141,0.043758,-3321.860660,-3321.860278,
o  ts_endo_1130,-847.582811,0.117880,-847.456174,0.041620,0.041372,-847.497793,-847.497546,
o  ts_endo_1131,-559.098741,0.241986,-558.843822,0.050988,0.049827,-558.894810,-558.893649,
o  ts_endo_1132,-634.309532,0.246511,-634.048979,0.054092,0.052380,-634.103071,-634.101359,
o  ts_endo_1133,-612.015259,0.213580,-611.788527,0.052173,0.050718,-611.840700,-611.839245,
o  ts_endo_1134,-979.386211,0.205568,-979.168130,0.050836,0.049541,-979.218966,-979.217671,
o  ts_endo_1135,-3093.390148,0.204983,-3093.172395,0.052137,0.050730,-3093.224532,-3093.223125,
o  ts_endo_1136,-619.031380,0.206815,-618.812396,0.049715,0.048527,-618.862111,-618.860923,
o  ts_endo_1137,-347.883863,0.147135,-347.727471,0.041944,0.041601,-347.769416,-347.769072,
o  ts_endo_1138,-387.209977,0.175006,-387.024343,0.044993,0.044530,-387.069336,-387.068873,
o  ts_endo_1139,-462.450894,0.180579,-462.258680,0.047864,0.046985,-462.306544,-462.305664,
o  ts_endo_1140,-403.274544,0.164827,-403.099318,0.044550,0.043950,-403.143868,-403.143268,
o  ts_endo_1141,-807.515092,0.138889,-807.365970,0.044963,0.044316,-807.410932,-807.410285,
o  ts_endo_1142,-578.947694,0.227682,-578.706284,0.053881,0.051857,-578.760165,-578.758141,
o  ts_endo_1143,-387.209175,0.174865,-387.023620,0.045052,0.044676,-387.068672,-387.068295,
o  ts_endo_1144,-426.534642,0.202492,-426.319978,0.048387,0.047813,-426.368365,-426.367791,
o  ts_endo_1145,-501.775650,0.208088,-501.554421,0.051114,0.050100,-501.605535,-501.604521,
o  ts_endo_1146,-442.597843,0.192660,-442.393357,0.047592,0.046984,-442.440948,-442.440341,
o  ts_endo_1151,-576.993212,0.212842,-576.766066,0.054074,0.052833,-576.820140,-576.818898,
o  ts_endo_1152,-517.813847,0.197095,-517.603649,0.051041,0.050037,-517.654690,-517.653686,
o  ts_endo_1156,-479.457605,0.173985,-479.271106,0.050106,0.048980,-479.321212,-479.320086,
o  ts_endo_1157,-554.696931,0.179707,-554.503856,0.052260,0.050991,-554.556116,-554.554847,
o  ts_endo_1158,-495.523823,0.164282,-495.347547,0.048496,0.047741,-495.396043,-495.395288,
o  ts_endo_1159,-899.756854,0.137925,-899.606955,0.049543,0.048399,-899.656498,-899.655354,
o  ts_endo_1162,-846.825400,0.165817,-846.647544,0.049799,0.048336,-846.697342,-846.695879,
o  ts_endo_1163,-922.065104,0.171703,-921.880627,0.051239,0.050024,-921.931866,-921.930651,
o  ts_endo_1164,-862.890338,0.156301,-862.722633,0.047487,0.046787,-862.770121,-862.769420,
o  ts_endo_1169,-3036.069107,0.171000,-3035.885087,0.052623,0.051201,-3035.937710,-3035.936288,
o  ts_endo_1170,-2976.894416,0.155499,-2976.727196,0.049059,0.048168,-2976.776255,-2976.775364,
o  ts_endo_1173,-447.141002,0.140108,-446.990864,0.044189,0.043618,-447.035053,-447.034481,
o  ts_endo_1174,-486.467884,0.167485,-486.288782,0.048036,0.046984,-486.336818,-486.335766,
o  ts_endo_1175,-561.707489,0.173060,-561.521936,0.050294,0.049092,-561.572230,-561.571029,
o  ts_endo_1176,-502.532273,0.157413,-502.363627,0.046710,0.046013,-502.410337,-502.409640,
o  ts_endo_1179,-386.001498,0.154474,-385.838021,0.041616,0.041384,-385.879637,-385.879405,
o  ts_endo_1180,-425.327205,0.182231,-425.134576,0.044689,0.044319,-425.179265,-425.178895,
o  ts_endo_1181,-500.568662,0.187704,-500.369517,0.047596,0.046828,-500.417113,-500.416345,
o  ts_endo_1182,-441.391522,0.172233,-441.209169,0.044073,0.043629,-441.253242,-441.252798,
o  ts_endo_1186,-464.651795,0.209295,-464.430420,0.048284,0.047745,-464.478704,-464.478165,
o  ts_endo_1187,-539.894251,0.214809,-539.666327,0.051152,0.050200,-539.717480,-539.716528,
o  ts_endo_1188,-480.715334,0.199191,-480.504274,0.047774,0.047220,-480.552048,-480.551494,
o  ts_endo_1199,-592.814969,0.186737,-592.614995,0.052075,0.050824,-592.667070,-592.665819,
o  ts_endo_1200,-533.642615,0.171246,-533.459461,0.048326,0.047669,-533.507787,-533.507130,
o  ts_endo_1205,-960.182734,0.178599,-959.991459,0.051058,0.049872,-960.042517,-960.041331,
o  ts_endo_1206,-901.008240,0.163117,-900.833753,0.047342,0.046768,-900.881095,-900.880521,
o  ts_endo_1211,-3074.186899,0.178134,-3073.995905,0.052139,0.050866,-3074.048044,-3074.046771,
o  ts_endo_1212,-3015.012575,0.162634,-3014.838370,0.048512,0.047859,-3014.886882,-3014.886230,
o  ts_endo_1217,-599.824925,0.179980,-599.632644,0.049810,0.048757,-599.682454,-599.681401,
o  ts_endo_1218,-540.649730,0.164210,-540.474379,0.046530,0.045926,-540.520909,-540.520306,
o  ts_endo_1221,-421.921029,0.131878,-421.780551,0.040916,0.040690,-421.821467,-421.821241,
o  ts_endo_1222,-461.246204,0.159563,-461.076599,0.044151,0.043749,-461.120750,-461.120348,
o  ts_endo_1223,-536.487984,0.165104,-536.311807,0.047082,0.046242,-536.358889,-536.358049,
o  ts_endo_1224,-477.310271,0.149045,-477.151161,0.044609,0.043747,-477.195770,-477.194908,
o  ts_endo_1226,-652.977066,0.212486,-652.751539,0.052177,0.050700,-652.803716,-652.802239,
o  ts_endo_1227,-461.249147,0.158954,-461.079982,0.044241,0.043952,-461.124222,-461.123934,
o  ts_endo_1228,-500.574014,0.186421,-500.375844,0.047747,0.047228,-500.423591,-500.423073,
o  ts_endo_1229,-575.815225,0.192174,-575.610380,0.050237,0.049407,-575.660617,-575.659787,
o  ts_endo_1230,-516.637484,0.176323,-516.449630,0.047194,0.046614,-516.496824,-516.496245,
o  ts_endo_1240,-553.486691,0.157855,-553.316809,0.049129,0.048264,-553.365938,-553.365073,
o  ts_endo_1241,-628.725798,0.163566,-628.549312,0.051647,0.050362,-628.600959,-628.599674,
o  ts_endo_1242,-569.552910,0.148054,-569.393231,0.047910,0.047212,-569.441141,-569.440443,
o  ts_endo_1247,-996.098129,0.155598,-995.930250,0.050362,0.049211,-995.980612,-995.979461,
o  ts_endo_1248,-936.916691,0.139596,-936.765832,0.047821,0.046751,-936.813653,-936.812582,
o  ts_endo_1253,-3110.101403,0.155016,-3109.933853,0.051676,0.050391,-3109.985529,-3109.984244,
o  ts_endo_1254,-3050.920111,0.139329,-3050.769500,0.048234,0.047348,-3050.817734,-3050.816849,
o  ts_endo_1258,-560.505028,0.151301,-560.342574,0.047400,0.046337,-560.389974,-560.388911,
o  ts_endo_1259,-635.744959,0.157105,-635.575929,0.049218,0.048171,-635.625147,-635.624100,
o  ts_endo_1260,-576.563736,0.141306,-576.411662,0.046259,0.045335,-576.457921,-576.456996,
o  ts_endo_1264,-441.384780,0.172373,-441.202292,0.044196,0.043804,-441.246488,-441.246096,
o  ts_endo_1265,-516.626189,0.177816,-516.437202,0.047152,0.046349,-516.484355,-516.483551,
o  ts_endo_1266,-457.448494,0.162291,-457.276313,0.043723,0.043239,-457.320036,-457.319552,
o  ts_endo_1272,-496.774220,0.189118,-496.573494,0.047293,0.046679,-496.620788,-496.620173,
o  ts_endo_1283,-608.866346,0.176342,-608.676994,0.051706,0.050449,-608.728700,-608.727443,
o  ts_endo_1284,-549.692838,0.160887,-549.520259,0.047932,0.047261,-549.568191,-549.567520,
o  ts_endo_1290,-917.055741,0.152921,-916.891787,0.046791,0.046071,-916.938578,-916.937857,
o  ts_endo_1296,-3031.059631,0.152213,-3030.896084,0.048232,0.047366,-3030.944317,-3030.943451,
o  ts_endo_1302,-556.699995,0.154050,-556.535156,0.045924,0.045227,-556.581080,-556.580383,
o  ts_endo_1305,-387.203934,0.174557,-387.018534,0.045560,0.045072,-387.064093,-387.063606,
o  ts_endo_1306,-426.530266,0.202148,-426.315845,0.048736,0.048056,-426.364580,-426.363901,
o  ts_endo_1307,-501.771145,0.207863,-501.550050,0.051418,0.050362,-501.601468,-501.600411,
o  ts_endo_1308,-442.595117,0.192523,-442.390704,0.047864,0.047157,-442.438568,-442.437861,
o  ts_endo_1309,-846.835251,0.166301,-846.657158,0.048432,0.047607,-846.705590,-846.704765,
o  ts_endo_1310,-618.267493,0.254971,-617.997216,0.057422,0.055111,-618.054638,-618.052327,
o  ts_endo_1311,-462.417247,0.179279,-462.226072,0.048453,0.047635,-462.274525,-462.273707,
o  ts_endo_1312,-501.743608,0.206885,-501.523346,0.051893,0.050723,-501.575239,-501.574068,
o  ts_endo_1313,-576.984159,0.212412,-576.757358,0.054752,0.053125,-576.812110,-576.810483,
o  ts_endo_1314,-517.808980,0.197228,-517.598753,0.051084,0.049822,-517.649836,-517.648575,
o  ts_endo_1315,-922.047523,0.170810,-921.863784,0.051689,0.050355,-921.915472,-921.914138,
o  ts_endo_1316,-693.479254,0.259573,-693.203189,0.061024,0.057917,-693.264214,-693.261107,
o  ts_endo_1317,-440.124334,0.146334,-439.967065,0.046362,0.045731,-440.013428,-440.012796,
o  ts_endo_1318,-479.451427,0.174012,-479.265060,0.049553,0.048669,-479.314613,-479.313729,
o  ts_endo_1319,-554.692741,0.179503,-554.499835,0.052522,0.051186,-554.552357,-554.551021,
o  ts_endo_1320,-495.516669,0.163996,-495.340500,0.049172,0.048200,-495.389672,-495.388700,
o  ts_endo_1321,-899.753868,0.137756,-899.604172,0.049388,0.048374,-899.653560,-899.652547,
