   GoodVibes v3.0.1 2023/07/27 15:12:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1587,-2936.290754,0.104849,-2936.176321,0.043598,0.043467,-2936.219919,-2936.219789,
o  ts_1588,-461.933234,0.106970,-461.817286,0.041081,0.041006,-461.858367,-461.858292,
o  ts_1589,-766.919226,0.089380,-766.822000,0.039541,0.039417,-766.861541,-766.861416,
o  ts_1590,-806.244476,0.116477,-806.118528,0.042956,0.042757,-806.161484,-806.161285,
o  ts_1591,-881.458592,0.121389,-881.326751,0.045395,0.045034,-881.372146,-881.371785,
o  ts_1592,-859.154140,0.087998,-859.056573,0.043707,0.043361,-859.100280,-859.099934,
o  ts_1593,-1226.526566,0.080091,-1226.437547,0.042450,0.042213,-1226.479998,-1226.479760,
o  ts_1594,-3340.529620,0.079484,-3340.440941,0.043848,0.043458,-3340.484789,-3340.484399,
o  ts_1595,-866.173376,0.081478,-866.083268,0.041474,0.041222,-866.124741,-866.124490,
o  ts_1596,-538.374601,0.177957,-538.185244,0.049059,0.047340,-538.234303,-538.232585,
o  ts_1597,-577.701909,0.205028,-577.483875,0.051824,0.050256,-577.535700,-577.534131,
o  ts_1598,-652.916443,0.210189,-652.692398,0.053486,0.052016,-652.745884,-652.744413,
o  ts_1599,-630.613433,0.176490,-630.423767,0.052818,0.051011,-630.476585,-630.474778,
o  ts_1600,-997.984319,0.168565,-997.803200,0.051649,0.049869,-997.854849,-997.853068,
o  ts_1601,-3111.987795,0.167986,-3111.807010,0.052839,0.050939,-3111.859849,-3111.857949,
o  ts_1602,-637.629996,0.170092,-637.447712,0.050765,0.048931,-637.498477,-637.496643,
o  ts_1603,-287.452657,0.110386,-287.335488,0.035816,0.035820,-287.371304,-287.371308,
o  ts_1604,-326.775181,0.137275,-326.629456,0.039462,0.039449,-326.668917,-326.668905,
o  ts_1605,-401.986779,0.141993,-401.835296,0.042351,0.042049,-401.877646,-401.877345,
o  ts_1606,-379.693079,0.109034,-379.575530,0.040213,0.040158,-379.615744,-379.615688,
o  ts_1607,-747.062618,0.100945,-746.953743,0.039104,0.039099,-746.992847,-746.992842,
o  ts_1608,-2861.066506,0.100423,-2860.957929,0.040421,0.040401,-2860.998349,-2860.998330,
o  ts_1609,-386.706956,0.102228,-386.597115,0.037947,0.037940,-386.635062,-386.635055,
o  ts_1610,-326.775172,0.138293,-326.628466,0.039754,0.039702,-326.668219,-326.668168,
o  ts_1611,-366.097767,0.165459,-365.922355,0.042907,0.042842,-365.965262,-365.965197,
o  ts_1612,-441.310042,0.170279,-441.128831,0.045459,0.045231,-441.174290,-441.174062,
